m_campaign_0,m_campaign_1,m_campaign_2
0.164238,0.261839,0.372645
0.067914,0.111281,0.213355
0.711866,0.379913,0.373952
0.812159,0.351283,0.157206
0.646956,0.104529,0.262258
0.711731,0.236778,0.301653
0.163966,0.196079,0.195342
0.375508,0.350288,0.231309
0.886526,0.642392,0.863988
0.738282,0.340181,0.664900
0.009447,0.086874,0.142632
0.537556,0.273332,0.204591
0.626666,0.461190,0.674566
0.576254,0.558683,0.250215
0.444568,0.192678,0.720098
0.724709,0.250825,0.684192
0.083825,0.064169,0.147507
0.082028,0.058531,0.220063
0.373174,0.396483,0.174505
0.694303,0.449399,0.742910
0.654325,0.274995,0.262212
0.193935,0.334116,0.248723
0.098155,0.068024,0.223899
0.098962,0.375947,0.177530
0.378538,0.238132,0.785118
0.396094,0.352666,0.854146
0.254656,0.155410,0.226794
0.228611,0.116658,0.799144
0.465214,0.365943,0.653068
0.896665,0.332878,0.844270
0.956809,0.595308,0.777597
0.347278,0.322150,0.159183
0.492167,0.185170,0.243900
0.952557,0.390681,0.887488
0.051607,0.013592,0.233891
0.832264,0.397774,0.816644
0.895828,0.339114,0.201519
0.558812,0.478140,0.246522
0.780670,0.459752,0.786172
0.716764,0.414699,0.802849
0.209919,0.111601,0.275192
0.844705,0.305974,0.677479
0.495414,0.255371,0.282730
0.263982,0.205198,0.325534
0.527678,0.368299,0.716896
0.449158,0.207429,0.297848
0.922367,0.338997,0.226684
0.117690,0.258585,0.153175
0.061966,0.027237,0.159539
0.160881,0.211093,0.103154
0.149466,0.336606,0.134203
0.164339,0.118820,0.265777
0.328013,0.136998,0.710434
0.826083,0.508172,0.790764
0.063213,0.123793,0.170676
0.035014,0.043592,0.049399
0.312139,0.124263,0.227882
0.108367,0.246588,0.241600
0.538422,0.322258,0.303209
0.714570,0.234542,0.179587
0.090638,0.206012,0.054290
0.793980,0.586301,0.186592
0.576691,0.427327,0.703862
0.215372,0.069340,0.208097
0.301126,0.174067,0.184971
0.605138,0.414993,0.749160
0.436906,0.148811,0.262478
0.017783,0.060861,0.735953
0.402239,0.329276,0.244126
0.848425,0.495285,0.794437
0.593199,0.415910,0.713000
0.967818,0.573674,0.905804
0.681229,0.423561,0.781215
0.840339,0.629800,0.915382
0.811651,0.228669,0.249974
0.078781,0.133334,0.178636
0.899494,0.172394,0.668197
0.526268,0.193576,0.154554
0.570355,0.370261,0.334469
0.502915,0.134676,0.188918
0.010319,0.152925,0.227219
0.922118,0.533592,0.821229
0.026938,0.052776,0.090526
0.176221,0.098109,0.228063
0.186125,0.326421,0.186048
0.281072,0.162453,0.083059
0.456552,0.104353,0.205586
0.158287,0.401195,0.140997
0.473106,0.336122,0.790702
0.900331,0.341591,0.290071
0.940373,0.588118,0.690835
0.943599,0.609365,0.867653
0.797555,0.610907,0.810374
0.734085,0.159001,0.217106
0.386990,0.284527,0.330384
0.164980,0.272762,0.766875
0.299344,0.208432,0.171807
0.438316,0.155149,0.275795
0.633921,0.298594,0.692133
0.734421,0.240535,0.275966
0.216717,0.289757,0.617305
0.684592,0.405064,0.164233
0.990617,0.178480,0.717891
0.708405,0.206241,0.748641
0.778507,0.396076,0.259987
0.024123,0.125652,0.188218
0.944462,0.383535,0.684632
0.648917,0.157587,0.212305
0.532394,0.311033,0.317933
0.958604,0.495587,0.828745
0.104444,0.248694,0.143057
0.464075,0.090911,0.155328
0.651722,0.418911,0.768698
0.504594,0.233260,0.190660
0.031456,0.149905,0.242867
0.089486,0.153100,0.220461
0.854217,0.376264,0.718441
0.702417,0.461790,0.211929
0.208733,0.132355,0.796938
0.022499,0.009298,0.118550
0.179908,0.057928,0.105224
0.541584,0.425042,0.760004
0.843489,0.581014,0.808201
0.281673,0.119714,0.295644
0.179580,0.317792,0.690882
0.399613,0.227329,0.235341
0.791911,0.628919,0.295389
0.623010,0.104147,0.275041
0.258099,0.058337,0.124899
0.744604,0.208273,0.338988
0.001537,0.037039,0.087325
0.112918,0.143734,0.113924
0.826705,0.320481,0.202819
0.317525,0.222380,0.173686
0.569662,0.298586,0.737427
0.666589,0.465427,0.693938
0.384398,0.297248,0.189202
0.524839,0.062754,0.685645
0.990618,0.791583,0.895095
0.543337,0.103610,0.359743
0.978715,0.612755,0.867293
0.179579,0.160472,0.704912
0.179213,0.228201,0.100050
0.245536,0.103767,0.754277
0.866315,0.516788,0.854687
0.036550,0.145508,0.120918
0.291529,0.085275,0.132423
0.821384,0.382434,0.870040
0.066484,0.290406,0.178370
0.849457,0.220713,0.249762
0.516153,0.146275,0.243875
0.021941,0.017485,0.006087
0.438597,0.291171,0.669559
0.046649,0.248719,0.138197
0.705796,0.358414,0.200482
0.350232,0.163749,0.128972
0.715808,0.372045,0.706704
0.018862,0.084493,0.125516
0.469656,0.390563,0.839872
0.194138,0.495122,0.752873
0.698743,0.246555,0.743572
0.850391,0.323455,0.762374
0.026531,0.090765,0.079971
0.503760,0.265231,0.248230
0.230710,0.417568,0.324700
0.474928,0.528858,0.297975
0.817856,0.268883,0.692780
0.903775,0.366621,0.747670
0.141864,0.524004,0.246683
0.297245,0.107145,0.221101
0.937652,0.259686,0.794358
0.167397,0.390763,0.689426
0.388220,0.254497,0.113423
0.579183,0.117639,0.158551
0.756959,0.238736,0.657547
0.666808,0.214674,0.183005
0.330298,0.232127,0.214537
0.480812,0.108493,0.756730
0.338493,0.460992,0.280054
0.950329,0.563778,0.838667
0.764407,0.586751,0.641868
0.730244,0.456226,0.235978
0.612379,0.222368,0.221672
0.517756,0.310324,0.812880
0.285972,0.169730,0.255892
0.142944,0.396299,0.206129
0.687371,0.335725,0.226298
0.559433,0.209847,0.321090
0.360742,0.252443,0.264970
0.308260,0.263136,0.842505
0.650719,0.208038,0.702341
0.032302,0.113257,0.191410
0.788743,0.396250,0.194839
0.172452,0.108112,0.111401
0.552853,0.487978,0.243686
0.930219,0.576607,0.776188
0.217556,0.115939,0.282591
0.539571,0.190306,0.247002
0.997930,0.758158,0.853811
0.919953,0.395932,0.755314
0.961029,0.597441,0.818553
0.573979,0.388005,0.178568
0.764276,0.279564,0.741359
0.552694,0.386880,0.740404
0.689944,0.546685,0.267025
0.247937,0.167362,0.193850
0.828049,0.395111,0.309729
0.898522,0.356677,0.882856
0.020269,0.034462,0.142080
0.359256,0.155864,0.195527
0.166670,0.244562,0.183241
0.601411,0.494790,0.248928
0.475720,0.233584,0.257273
0.247106,0.393924,0.798724
0.800039,0.345458,0.276179
0.301304,0.153916,0.246779
0.231773,0.235921,0.140255
0.996290,0.425169,0.881631
0.300783,0.585589,0.741289
0.899941,0.559988,0.818215
0.834379,0.629097,0.800148
0.321437,0.195669,0.282811
0.129952,0.389466,0.705237
0.611884,0.249326,0.227252
0.901926,0.577539,0.875010
0.173295,0.236953,0.743578
0.720144,0.493310,0.857156
0.777935,0.419423,0.792978
0.263879,0.174813,0.209857
0.198515,0.067667,0.532799
0.122392,0.067061,0.183427
0.253677,0.337033,0.196628
0.684808,0.209281,0.202342
0.796848,0.577410,0.792926
0.327633,0.287745,0.774084
0.197841,0.235968,0.172214
0.321088,0.158783,0.150695
0.405767,0.314132,0.268976
0.946788,0.644472,0.788518
0.651436,0.343259,0.155075
0.161960,0.366534,0.181197
0.218998,0.401679,0.160775
0.523337,0.319025,0.285727
0.292704,0.323860,0.203955
0.025500,0.140501,0.063539
0.717535,0.273770,0.190228
0.084497,0.345221,0.771149
0.085128,0.103441,0.232363
0.273210,0.089517,0.141898
0.020632,0.102511,0.141217
0.355517,0.442109,0.225983
0.901642,0.418064,0.289301
0.460405,0.190314,0.127312
0.919069,0.631177,0.793150
0.225545,0.087897,0.177965
0.351146,0.061146,0.148047
0.686064,0.583394,0.283426
0.410157,0.127231,0.175874
0.435589,0.127568,0.198192
0.546387,0.353309,0.809065
0.648690,0.395017,0.190479
0.744579,0.483990,0.888892
0.256713,0.293926,0.265059
0.385489,0.104605,0.107619
0.447308,0.621841,0.776903
0.368395,0.139644,0.254324
0.915491,0.271641,0.170335
0.218900,0.330315,0.127981
0.999482,0.476976,0.898605
0.061896,0.123391,0.149089
0.799176,0.504244,0.833087
0.572644,0.410365,0.306661
0.250828,0.075652,0.265297
0.263208,0.431681,0.242473
0.855526,0.362950,0.797264
0.153629,0.140747,0.202515
0.635174,0.589346,0.799667
0.029175,0.061262,0.117674
0.079446,0.065356,0.077520
0.486630,0.290932,0.681942
0.143647,0.162510,0.712178
0.978218,0.521089,0.901478
0.526301,0.126686,0.134936
0.113663,0.105523,0.060002
0.649569,0.535172,0.252687
0.125936,0.363997,0.179378
0.200665,0.111091,0.146200
0.857765,0.524436,0.731835
0.754480,0.181102,0.206408
0.282291,0.435074,0.197224
0.389360,0.230478,0.753069
0.500174,0.393137,0.712385
0.897218,0.400817,0.679449
0.432170,0.229388,0.195013
0.937874,0.385994,0.812973
0.800880,0.289508,0.119800
0.981884,0.857362,0.893196
0.331470,0.302068,0.134853
0.733109,0.306928,0.245592
0.091277,0.106171,0.165219
0.968546,0.569916,0.923714
0.991896,0.523527,0.806665
0.910394,0.309278,0.163723
0.516482,0.148805,0.196400
0.966672,0.672114,0.857921
0.013404,0.082524,0.077311
0.871832,0.610793,0.763633
0.804234,0.185115,0.176345
0.626879,0.130948,0.210242
0.092754,0.308087,0.222825
0.659886,0.243077,0.159155
0.764571,0.614566,0.225868
0.211078,0.153373,0.155540
0.522552,0.139699,0.721375
0.214206,0.433608,0.411217
0.045536,0.087212,0.214762
0.243416,0.196688,0.235172
0.372272,0.337250,0.768029
0.685563,0.384292,0.695312
0.689989,0.282466,0.334156
0.703582,0.461038,0.770674
0.080847,0.192162,0.090754
0.227359,0.225694,0.194385
0.457359,0.411352,0.766302
0.253938,0.384772,0.692202
0.483035,0.270693,0.205981
0.090958,0.191268,0.233986
0.257498,0.409073,0.178473
0.272112,0.056334,0.091970
0.344324,0.366798,0.698441
0.320690,0.146810,0.154013
0.427321,0.169972,0.239850
0.379171,0.317988,0.408171
0.998425,0.484600,0.822438
0.252830,0.038071,0.271889
0.892035,0.479987,0.335470
0.540284,0.202262,0.197494
0.731917,0.378143,0.776788
0.419111,0.167812,0.685376
0.056314,0.066787,0.214351
0.019433,0.079506,0.039911
0.460496,0.284746,0.081500
0.198744,0.119252,0.146593
0.644664,0.201775,0.195793
0.695320,0.305285,0.327586
0.064858,0.136690,0.301880
0.958320,0.615881,0.835999
0.897108,0.378942,0.757733
0.190073,0.142100,0.728641
0.630200,0.112010,0.727181
0.943515,0.366711,0.737950
0.114986,0.023254,0.090831
0.943850,0.405418,0.704791
0.441606,0.522841,0.798185
0.161000,0.083882,0.115710
0.987972,0.538653,0.356453
0.714044,0.338530,0.253646
0.160399,0.387412,0.146400
0.555682,0.241140,0.246168
0.686408,0.344985,0.321537
0.622147,0.478301,0.662156
0.398956,0.297823,0.278350
0.650198,0.292576,0.293237
0.577515,0.267910,0.143581
0.846157,0.520749,0.845891
0.068898,0.188251,0.692326
0.223219,0.183998,0.228196
0.394523,0.243850,0.194620
0.888839,0.340646,0.780878
0.625743,0.144446,0.122605
0.027397,0.070786,0.105271
0.814085,0.230702,0.675155
0.812343,0.546556,0.215684
0.621522,0.238824,0.265679
0.790899,0.460981,0.776670
0.374917,0.139514,0.362851
0.867697,0.269712,0.782367
0.392451,0.506045,0.214245
0.348511,0.234024,0.615546
0.279202,0.277979,0.199846
0.354225,0.213700,0.193566
0.147467,0.116753,0.256739
0.327953,0.499132,0.266206
0.114267,0.362557,0.272207
0.273769,0.278996,0.181422
0.355328,0.194124,0.246711
0.922716,0.592180,0.873527
0.972651,0.639880,0.254388
0.584160,0.223855,0.237967
0.669288,0.382343,0.179733
0.481913,0.081293,0.157004
0.032264,0.112221,0.088876
0.262860,0.142829,0.182765
0.155328,0.127699,0.221862
0.424033,0.324642,0.219528
0.761914,0.654602,0.355195
0.909348,0.226158,0.703901
0.368783,0.263865,0.668418
0.745654,0.465402,0.740497
0.731330,0.161118,0.192038
0.602698,0.443293,0.196518
0.876537,0.305862,0.670234
0.796235,0.355404,0.674898
0.864819,0.378513,0.742912
0.344833,0.092086,0.221145
0.043722,0.457544,0.230884
0.814586,0.298993,0.812775
0.983143,0.658886,0.831940
0.841298,0.583573,0.872802
0.762161,0.060612,0.102535
0.649620,0.537124,0.831482
0.307638,0.094803,0.143028
0.337218,0.378469,0.209308
0.872014,0.553602,0.709128
0.258542,0.080227,0.186860
0.517476,0.352732,0.761008
0.393480,0.186317,0.398868
0.764057,0.345201,0.278685
0.521251,0.456899,0.229579
0.820495,0.307996,0.824633
0.948394,0.446462,0.788599
0.403136,0.232223,0.200721
0.480483,0.148690,0.294922
0.125723,0.030716,0.048099
0.268465,0.464667,0.205775
0.985055,0.651215,0.693672
0.541670,0.361154,0.774998
0.676198,0.311201,0.185092
0.553253,0.349084,0.279922
0.077154,0.029137,0.087127
0.887253,0.509587,0.730843
0.957669,0.439013,0.869735
0.458427,0.294208,0.265890
0.783854,0.206011,0.754183
0.065392,0.158765,0.159137
0.070852,0.192167,0.112204
0.100038,0.151989,0.339295
0.566095,0.311149,0.616844
0.678770,0.369978,0.786341
0.559645,0.502524,0.177057
0.971898,0.498360,0.847726
0.688330,0.325836,0.694032
0.525523,0.265333,0.644472
0.897665,0.325061,0.216171
0.582295,0.210221,0.218193
0.750107,0.325324,0.266708
0.051089,0.146963,0.238043
0.573752,0.239935,0.240838
0.756460,0.505771,0.643764
0.764946,0.505461,0.634584
0.415781,0.108338,0.155592
0.800259,0.364827,0.785956
0.621261,0.486842,0.742867
0.796726,0.300969,0.206478
0.582147,0.453673,0.228370
0.546082,0.201319,0.184897
0.945579,0.404232,0.265079
0.599648,0.206895,0.294010
0.280384,0.193505,0.211758
0.196651,0.155897,0.143104
0.087465,0.264294,0.218025
0.399305,0.130969,0.273351
0.992164,0.383203,0.789227
0.881148,0.744642,0.315222
0.638029,0.170114,0.283413
0.537145,0.200490,0.283783
0.428268,0.258030,0.252805
0.210116,0.163325,0.224196
0.150549,0.179630,0.141350
0.380745,0.417254,0.169407
0.093607,0.148709,0.257629
0.717476,0.498893,0.617261
0.584727,0.388592,0.180952
0.344998,0.289251,0.284102
0.606538,0.428450,0.184853
0.220328,0.293740,0.283346
0.022346,0.112093,0.251243
0.050634,0.305893,0.663469
0.472301,0.133110,0.221100
0.347382,0.313840,0.225793
0.250317,0.142922,0.330732
0.197375,0.349358,0.776528
0.069861,0.313374,0.283751
0.403065,0.192715,0.135978
0.039951,0.213513,0.123939
0.646212,0.371044,0.161523
0.140491,0.241949,0.735179
0.141352,0.276174,0.693697
0.255972,0.229905,0.123484
0.974495,0.318739,0.768633
0.725531,0.196923,0.215959
0.782225,0.283107,0.313803
0.596165,0.082809,0.269877
0.146863,0.043753,0.083040
0.939628,0.223019,0.715500
0.019178,0.074394,0.042092
0.364956,0.187862,0.141718
0.226360,0.224220,0.193923
0.916196,0.295334,0.702747
0.153505,0.097862,0.797103
0.451091,0.324261,0.768906
0.407900,0.140156,0.260233
0.643337,0.188842,0.682486
0.163858,0.142098,0.229330
0.836669,0.433608,0.723894
0.601238,0.190522,0.686483
0.113190,0.141979,0.188699
0.121895,0.138776,0.220505
0.080663,0.238432,0.890463
0.155401,0.112722,0.159756
0.922869,0.225266,0.190387
0.775122,0.300275,0.266314
0.311873,0.221228,0.216741
0.713980,0.420985,0.846751
0.992080,0.518317,0.883915
0.619044,0.196043,0.169382
0.837478,0.608831,0.248454
0.643238,0.070760,0.159673
0.207348,0.170983,0.175920
0.201843,0.152972,0.176809
0.794946,0.635324,0.833089
0.562518,0.188488,0.220215
0.215269,0.049723,0.078472
0.925666,0.377540,0.741213
0.035585,0.106185,0.069921
0.268153,0.288424,0.281347
0.910553,0.635417,0.751539
0.961666,0.265701,0.827079
0.989326,0.548707,0.774010
0.023807,0.082315,0.215092
0.640671,0.213427,0.750414
0.813523,0.244752,0.656646
0.665898,0.180737,0.224951
0.807770,0.387733,0.245988
0.739667,0.447175,0.810585
0.445087,0.184833,0.111274
0.244124,0.280496,0.241546
0.311800,0.420981,0.271627
0.386456,0.072003,0.158071
0.631320,0.721100,0.729717
0.064584,0.192098,0.608356
0.067251,0.202522,0.176875
0.481750,0.241030,0.665643
0.279268,0.431845,0.300870
0.736090,0.432503,0.196499
0.464244,0.366320,0.837689
0.047930,0.174380,0.125747
0.392596,0.165568,0.309695
0.715771,0.155921,0.775861
0.971722,0.397343,0.693076
0.779185,0.102895,0.209237
0.565744,0.359102,0.751176
0.246939,0.284077,0.714841
0.663096,0.191393,0.220848
0.762330,0.450243,0.242204
0.896005,0.402570,0.757181
0.585749,0.470674,0.764934
0.912482,0.879740,0.887199
0.465696,0.359523,0.207973
0.446819,0.211660,0.718965
0.882177,0.218932,0.309721
0.488662,0.261950,0.611928
0.713958,0.521177,0.257411
0.896567,0.239198,0.214880
0.545014,0.308996,0.704952
0.481849,0.086662,0.106235
0.775445,0.204475,0.641783
0.594806,0.234031,0.712184
0.795848,0.430015,0.599860
0.105999,0.078520,0.085626
0.507838,0.439521,0.784176
0.614784,0.431308,0.753740
0.567657,0.235135,0.734514
0.634409,0.517815,0.330895
0.144308,0.132462,0.157796
0.461147,0.096075,0.202725
0.289913,0.485915,0.649795
0.833365,0.370388,0.362086
0.573434,0.224991,0.178252
0.681722,0.623824,0.758958
0.691924,0.510551,0.773408
0.459232,0.345644,0.829757
0.868167,0.432850,0.727120
0.273211,0.233347,0.209647
0.403618,0.290955,0.745644
0.921399,0.693078,0.893407
0.541931,0.174159,0.724734
0.074061,0.132166,0.053521
0.239778,0.185214,0.355180
0.465269,0.231030,0.251168
0.927726,0.615311,0.599952
0.513942,0.189570,0.208807
0.301667,0.170696,0.104012
0.166058,0.047141,0.158575
0.194856,0.291795,0.145564
0.260304,0.060176,0.219603
0.795571,0.299388,0.288205
0.022451,0.041544,0.134581
0.756412,0.081715,0.157724
0.287145,0.175566,0.202603
0.786069,0.569675,0.728097
0.767924,0.358680,0.734933
0.229451,0.066526,0.237416
0.636260,0.419813,0.174536
0.216495,0.232231,0.170237
0.816863,0.246305,0.754808
0.623876,0.094488,0.056264
0.792166,0.468521,0.324723
0.597421,0.215994,0.805282
0.885724,0.227260,0.728831
0.698193,0.448168,0.711749
0.781053,0.121214,0.708787
0.179991,0.071111,0.216858
0.125854,0.176530,0.192285
0.075743,0.160763,0.061069
0.613521,0.515326,0.241821
0.311592,0.251932,0.657344
0.408473,0.120454,0.180790
0.907773,0.648590,0.826629
0.223739,0.258514,0.183667
0.689623,0.602999,0.729353
0.018607,0.315384,0.185975
0.515179,0.235390,0.193821
0.250900,0.232945,0.204648
0.530516,0.394938,0.728548
0.306565,0.172994,0.721552
0.804948,0.392420,0.291281
0.425698,0.085229,0.251997
0.218181,0.271890,0.684540
0.723631,0.112531,0.161972
0.071304,0.164054,0.123671
0.110649,0.339756,0.120489
0.413310,0.165051,0.255221
0.172400,0.133524,0.144477
0.575209,0.383711,0.220757
0.190539,0.476495,0.787457
0.340953,0.319724,0.240238
0.669886,0.253205,0.203944
0.284722,0.058405,0.163127
0.165615,0.265254,0.274346
0.761047,0.196389,0.725217
0.832297,0.281039,0.323585
0.400112,0.200836,0.774307
0.278862,0.117670,0.212102
0.076621,0.278477,0.710232
0.421798,0.118893,0.268377
0.156377,0.194555,0.116410
0.628554,0.188096,0.182188
0.501110,0.198994,0.168688
0.352752,0.161128,0.151225
0.166012,0.236417,0.306240
0.134574,0.083724,0.174092
0.324068,0.203563,0.255346
0.575619,0.375445,0.730437
0.606610,0.454017,0.261372
0.201375,0.124577,0.175811
0.307703,0.422713,0.690368
0.014295,0.157027,0.126949
0.270808,0.211660,0.251746
0.980761,0.548196,0.366422
0.855435,0.249683,0.185781
0.772528,0.402221,0.253077
0.131816,0.169790,0.743091
0.496451,0.335343,0.145782
0.571624,0.445594,0.706483
0.222878,0.080230,0.273677
0.688038,0.320201,0.245392
0.777253,0.165812,0.902899
0.014803,0.102811,0.152428
0.833449,0.595857,0.802518
0.923058,0.287196,0.164390
0.057782,0.107922,0.028146
0.126725,0.144946,0.146763
0.059386,0.139908,0.216557
0.466158,0.092062,0.096778
0.810710,0.621937,0.234763
0.169683,0.092742,0.170520
0.435833,0.434335,0.835428
0.162184,0.275819,0.152018
0.972426,0.497980,0.661764
0.729343,0.495509,0.802575
0.192412,0.231754,0.118002
0.083771,0.081373,0.713428
0.939088,0.352957,0.669994
0.717822,0.408790,0.813813
0.838123,0.589158,0.319897
0.026436,0.240500,0.224927
0.832766,0.253017,0.737388
0.190035,0.191119,0.746172
0.925940,0.252807,0.862724
0.125546,0.492250,0.728513
0.041507,0.423410,0.147804
0.445246,0.197807,0.755055
0.463928,0.245988,0.195155
0.834092,0.427905,0.916951
0.681468,0.281477,0.089788
0.242751,0.121458,0.739209
0.183527,0.157901,0.162811
0.235918,0.144015,0.100393
0.132807,0.016159,0.144763
0.687876,0.241935,0.150507
0.669863,0.302468,0.795610
0.628293,0.248799,0.245572
0.549875,0.357812,0.721481
0.412640,0.166712,0.211645
0.780924,0.384395,0.757524
0.157453,0.230069,0.237075
0.319656,0.210716,0.157688
0.984992,0.549367,0.851719
0.733128,0.396603,0.788978
0.032750,0.110619,0.198585
0.510307,0.482757,0.201859
0.303874,0.151979,0.261534
0.463799,0.330974,0.692218
0.434524,0.148484,0.330405
0.160902,0.230777,0.160840
0.599200,0.079877,0.668633
0.205252,0.053024,0.094546
0.647813,0.612528,0.881914
0.325837,0.068134,0.143809
0.231259,0.278577,0.215935
0.565749,0.120716,0.657645
0.539921,0.436073,0.672902
0.472618,0.326909,0.595832
0.790978,0.316746,0.145049
0.474795,0.122481,0.673351
0.611767,0.274591,0.303175
0.941662,0.304455,0.250267
0.293091,0.152611,0.139882
0.576226,0.322450,0.827461
0.222904,0.141343,0.175184
0.616595,0.450184,0.740719
0.979809,0.238380,0.616970
0.610754,0.232753,0.736248
0.826567,0.232499,0.772840
0.179452,0.109156,0.157316
0.942368,0.327257,0.298633
0.996803,0.527793,0.839088
0.201094,0.114290,0.231481
0.157384,0.070787,0.206284
0.002992,0.166293,0.152570
0.328115,0.304652,0.307114
0.285357,0.466202,0.717157
0.626419,0.051480,0.093645
0.216480,0.295024,0.709562
0.271440,0.174218,0.112994
0.107195,0.124136,0.229603
0.902483,0.263334,0.731847
0.094680,0.095063,0.135107
0.122843,0.071887,0.075270
0.373894,0.484964,0.251025
0.442901,0.163218,0.209306
0.670303,0.339379,0.265196
0.469400,0.445047,0.206066
0.118544,0.091485,0.080323
0.348420,0.253587,0.717964
