m_campaign_0,m_campaign_1,m_campaign_2
0.260819,0.672290,0.613736
0.290476,0.470399,0.680928
0.193328,0.549871,0.666526
0.359738,0.595838,0.700569
0.143710,0.567042,0.671633
0.170495,0.466298,0.710192
0.150714,0.471580,0.492411
0.189306,0.462621,0.778667
0.337763,0.541770,0.606358
0.281572,0.571204,0.770296
0.230564,0.481721,0.626267
0.311710,0.537837,0.679800
0.032040,0.607390,0.668131
0.197837,0.550503,0.625431
0.118520,0.579353,0.641407
0.094434,0.548176,0.677485
0.285705,0.515389,0.542936
0.267024,0.522902,0.781552
0.102946,0.583594,0.674774
0.182732,0.677694,0.548645
0.154767,0.615672,0.809614
0.185509,0.508120,0.742372
0.151898,0.626430,0.615275
0.268695,0.550548,0.843486
0.148849,0.449971,0.573725
0.121349,0.494368,0.616775
0.300319,0.584621,0.585240
0.314070,0.541347,0.649511
0.223922,0.539239,0.713347
0.417316,0.553578,0.669924
0.168102,0.620233,0.529491
0.331833,0.608318,0.720428
0.160905,0.287590,0.579785
0.100614,0.539976,0.615712
0.189425,0.575532,0.540470
0.270045,0.618883,0.764136
0.050488,0.675171,0.685407
0.313715,0.569489,0.595577
0.351544,0.615037,0.577123
0.252968,0.514409,0.677640
0.146517,0.632003,0.706944
0.189697,0.551743,0.766749
0.113281,0.610376,0.707241
0.168512,0.531771,0.620000
0.301535,0.471694,0.664656
0.030069,0.509235,0.834351
0.152010,0.466457,0.664597
0.266866,0.594295,0.640199
0.114662,0.532853,0.682326
0.191471,0.545878,0.566657
0.132938,0.585063,0.537343
0.067418,0.530040,0.661067
0.168847,0.570412,0.736680
0.304791,0.682255,0.681363
0.098396,0.561083,0.738769
0.241306,0.574399,0.722597
0.214908,0.424447,0.882451
0.146416,0.558659,0.760325
0.153580,0.457690,0.642497
0.232690,0.639271,0.540261
0.243073,0.560425,0.638462
0.261555,0.542008,0.702273
0.171289,0.605877,0.573485
0.334417,0.539181,0.585595
0.215724,0.673229,0.485016
0.252253,0.668341,0.668705
0.205674,0.681499,0.532208
0.090643,0.553098,0.716853
0.103780,0.421543,0.679055
0.203719,0.453562,0.501812
0.116509,0.545758,0.603301
0.172113,0.566324,0.661882
0.432806,0.469625,0.751101
0.204888,0.546653,0.788778
0.117040,0.531232,0.536434
0.184499,0.730045,0.564237
0.148707,0.476827,0.793009
0.333423,0.596282,0.602990
0.251800,0.503522,0.559766
0.147647,0.573204,0.620290
0.183929,0.609381,0.697450
0.203689,0.698545,0.549813
0.206540,0.595537,0.658741
0.313399,0.516447,0.749137
0.245146,0.493319,0.664299
0.254684,0.487196,0.651966
0.172121,0.366187,0.641523
0.172739,0.490578,0.474255
0.192084,0.627699,0.663379
0.378633,0.469916,0.634663
0.114926,0.550081,0.725603
0.101665,0.519005,0.704909
0.242898,0.542264,0.599509
0.330968,0.436019,0.668539
0.077659,0.524602,0.580012
0.165278,0.386362,0.745139
0.167140,0.550112,0.589137
0.343991,0.709406,0.596430
0.041456,0.531848,0.738390
0.268988,0.597140,0.651872
0.219515,0.537938,0.632760
0.307103,0.492961,0.668755
0.188629,0.422114,0.615583
0.187738,0.605388,0.543156
0.125614,0.606986,0.574239
0.253623,0.441411,0.661356
0.235707,0.455918,0.703356
0.182347,0.589542,0.555617
0.160450,0.415899,0.664583
0.221647,0.601779,0.656067
0.103159,0.537375,0.674481
0.095840,0.522223,0.522823
0.153984,0.644940,0.746893
0.153996,0.551897,0.731028
0.217869,0.539674,0.590196
0.290195,0.612902,0.715683
0.299244,0.462262,0.578629
0.112690,0.677514,0.762311
0.262902,0.607731,0.629726
0.278663,0.703575,0.655661
0.237723,0.513329,0.721883
0.131123,0.624867,0.673422
0.261942,0.538276,0.620793
0.217511,0.485657,0.595175
0.130510,0.525310,0.546439
0.175304,0.623188,0.655425
0.205549,0.429228,0.430865
0.114519,0.629519,0.543137
0.146497,0.564346,0.634312
0.135210,0.434934,0.562018
0.163546,0.526794,0.632218
0.127218,0.492569,0.618828
0.323324,0.517889,0.677391
0.080562,0.487162,0.634944
0.282674,0.648217,0.690913
0.218284,0.650515,0.578047
0.408928,0.569754,0.608840
0.200971,0.375716,0.591005
0.148554,0.577212,0.733771
0.123872,0.463546,0.617953
0.182912,0.577814,0.614813
0.248732,0.595486,0.564343
0.267402,0.719629,0.559286
0.381100,0.668456,0.615307
0.080713,0.621520,0.625945
0.206415,0.525120,0.605890
0.198134,0.556527,0.705531
0.149001,0.706715,0.660710
0.203723,0.471383,0.619160
0.244479,0.562870,0.615888
0.334637,0.622590,0.632103
0.230901,0.573439,0.650775
0.125104,0.470235,0.630531
0.192010,0.420895,0.601472
0.098538,0.422068,0.610118
0.124343,0.548404,0.682639
0.184235,0.599962,0.677923
0.260914,0.627522,0.691783
0.263929,0.621572,0.678253
0.265327,0.583268,0.586341
0.065695,0.497858,0.703074
0.160242,0.613455,0.530751
0.158872,0.440360,0.555710
0.241235,0.544241,0.658510
0.066544,0.687458,0.631357
0.208107,0.502901,0.726726
0.134938,0.538871,0.597045
0.250334,0.624953,0.697330
0.277163,0.470206,0.748070
0.210117,0.520363,0.694032
0.299150,0.513687,0.647896
0.201313,0.524858,0.696675
0.347357,0.585610,0.663031
0.175036,0.615870,0.661886
0.200206,0.587704,0.674688
0.337896,0.484134,0.542722
0.135122,0.484214,0.549112
0.134144,0.494110,0.657810
0.333861,0.410620,0.713565
0.155269,0.566732,0.627703
0.134207,0.436511,0.519947
0.216961,0.603614,0.652357
0.186163,0.576177,0.500912
0.214935,0.567164,0.718843
0.205694,0.486274,0.610930
0.167132,0.474921,0.535579
0.219228,0.622910,0.643900
0.116351,0.544219,0.539804
0.118209,0.667799,0.804801
0.027169,0.565528,0.670051
0.151807,0.525247,0.454720
0.305230,0.783453,0.606747
0.045727,0.586906,0.820596
0.304213,0.625095,0.611747
0.273255,0.466198,0.621543
0.176433,0.507457,0.603485
0.283290,0.594724,0.772272
0.221055,0.633195,0.815788
0.211296,0.585562,0.535588
0.351967,0.581371,0.661103
0.207880,0.552139,0.770039
0.141585,0.613969,0.639445
0.224394,0.444603,0.643535
0.220853,0.507288,0.634199
0.141703,0.444551,0.796892
0.107323,0.622925,0.657422
0.037781,0.536738,0.654677
0.316338,0.446639,0.747368
0.249346,0.631075,0.667403
0.154486,0.486613,0.606976
0.250941,0.642117,0.728668
0.181017,0.538000,0.729760
0.299457,0.464956,0.632256
0.140347,0.558174,0.600597
0.080922,0.490734,0.504484
0.239094,0.584517,0.717839
0.217700,0.603278,0.589501
0.048465,0.602946,0.831535
0.298685,0.596451,0.646503
0.101261,0.589283,0.722181
0.183829,0.635680,0.664763
0.224421,0.480837,0.529778
0.154504,0.576227,0.719109
0.160191,0.496169,0.571148
0.210963,0.413775,0.670227
0.334712,0.620137,0.703563
0.136357,0.645909,0.727653
0.016695,0.562529,0.556920
0.359156,0.637328,0.845671
0.229732,0.679566,0.667590
0.217144,0.583193,0.490377
0.152763,0.589180,0.609303
0.143435,0.559957,0.730748
0.183639,0.542319,0.592446
0.159876,0.608179,0.796617
0.211063,0.571479,0.586077
0.166431,0.468611,0.697302
0.290839,0.541695,0.650467
0.137073,0.598246,0.505623
0.071251,0.662576,0.726479
0.148977,0.424737,0.599047
0.327513,0.427379,0.685816
0.282684,0.496083,0.738480
0.058894,0.539080,0.552440
0.072156,0.612030,0.640619
0.242946,0.480154,0.642683
0.295625,0.607498,0.866646
0.259938,0.516272,0.494309
0.215998,0.615816,0.690441
0.236321,0.594545,0.587007
0.327669,0.497530,0.700546
0.119096,0.726654,0.840126
0.235754,0.522998,0.672974
0.205331,0.546391,0.660989
0.183953,0.535238,0.593652
0.251040,0.472674,0.485073
0.169771,0.609538,0.556357
0.070006,0.597781,0.699040
0.325060,0.592251,0.613779
0.079220,0.557079,0.580007
0.138882,0.560475,0.612500
0.298152,0.453537,0.687248
0.141764,0.655873,0.681489
0.255676,0.589099,0.611052
0.162196,0.564978,0.622487
0.132783,0.543101,0.709283
0.249050,0.581354,0.675868
0.161987,0.558702,0.740390
0.205682,0.573299,0.699236
0.115930,0.378671,0.366007
0.332982,0.659125,0.643554
0.157759,0.672372,0.710052
0.076127,0.446710,0.654126
0.250675,0.575295,0.632230
0.207549,0.752258,0.705706
0.183423,0.604908,0.775803
0.090642,0.523926,0.617717
0.189913,0.399904,0.811596
0.186305,0.469825,0.718215
0.145782,0.536741,0.552112
0.150918,0.578907,0.808726
0.166713,0.463025,0.630268
0.237800,0.595099,0.621829
0.278528,0.557154,0.579743
0.017757,0.611482,0.497288
0.150392,0.672299,0.610165
0.142435,0.505916,0.742343
0.199444,0.580955,0.697344
0.156929,0.568857,0.452857
0.075763,0.553811,0.899783
0.215686,0.803082,0.698150
0.133401,0.566143,0.520574
0.124548,0.579889,0.530699
0.185501,0.573507,0.686807
0.248604,0.468239,0.606308
0.213440,0.710876,0.504628
0.124290,0.468137,0.636274
0.251988,0.631266,0.550251
0.279557,0.707814,0.622871
0.210108,0.478785,0.629919
0.194563,0.472851,0.628597
0.010562,0.695807,0.711859
0.063894,0.580871,0.623959
0.212068,0.625710,0.687246
0.258777,0.596297,0.639271
0.295058,0.504308,0.655938
0.151090,0.572077,0.571366
0.184877,0.553112,0.652451
0.193738,0.443738,0.638326
0.179488,0.611293,0.665186
0.105334,0.525104,0.509337
0.135468,0.602186,0.770856
0.464484,0.590124,0.661688
0.123188,0.478571,0.668907
0.047145,0.534818,0.730843
0.192293,0.490402,0.627662
0.213654,0.502429,0.484294
0.269626,0.500201,0.637370
0.234303,0.612122,0.659981
0.023359,0.648799,0.757255
0.119856,0.545395,0.548641
0.069976,0.506511,0.683696
0.213264,0.692869,0.703274
0.196153,0.644139,0.540904
0.201785,0.527762,0.685813
0.087156,0.623399,0.687893
0.086697,0.590426,0.651741
0.122396,0.402929,0.674166
0.239675,0.446090,0.626544
0.228129,0.676925,0.742921
0.192346,0.537894,0.761028
0.146919,0.663917,0.586731
0.214638,0.589572,0.716034
0.264609,0.383959,0.615172
0.025418,0.415400,0.604083
0.157886,0.569841,0.663512
0.209530,0.588521,0.626851
0.384721,0.533890,0.552045
0.129287,0.531541,0.638004
0.353550,0.448847,0.549103
0.199610,0.539744,0.686657
0.051920,0.563361,0.766311
0.146949,0.482678,0.649219
0.207282,0.291757,0.599008
0.079605,0.414898,0.496745
0.194812,0.587676,0.652170
0.112830,0.561619,0.627004
0.159783,0.606251,0.465661
0.285881,0.464677,0.447961
0.197092,0.620895,0.634682
0.255008,0.448091,0.566379
0.112406,0.471096,0.642171
0.156709,0.571704,0.568744
0.209816,0.537201,0.620820
0.326821,0.659103,0.633192
0.234526,0.558040,0.579679
0.243399,0.510101,0.708340
0.219427,0.437568,0.621298
0.165432,0.500308,0.658833
0.212807,0.534673,0.559134
0.218641,0.523344,0.691868
0.080671,0.605122,0.646970
0.305942,0.509066,0.730125
0.081476,0.500494,0.605212
0.124729,0.504614,0.568069
0.193818,0.525862,0.713813
0.245502,0.621775,0.586687
0.333217,0.505606,0.604801
0.334075,0.551193,0.501788
0.231894,0.434231,0.831146
0.312939,0.582612,0.596635
0.166253,0.426283,0.556256
0.144131,0.520722,0.646864
0.114160,0.765977,0.730675
0.241474,0.501820,0.777264
0.221958,0.485101,0.568097
0.165553,0.525101,0.628667
0.264611,0.502169,0.461598
0.156158,0.437860,0.673389
0.252013,0.599229,0.632332
0.209915,0.518861,0.621830
0.160978,0.579085,0.648969
0.220332,0.711306,0.627024
0.206205,0.431106,0.699157
0.226562,0.569771,0.601126
0.232556,0.434144,0.781438
0.296314,0.616270,0.620657
0.190156,0.539896,0.747758
0.284827,0.645209,0.728420
0.220512,0.643449,0.627151
0.122246,0.527930,0.553663
0.172348,0.348144,0.614392
0.223842,0.567114,0.645866
0.207402,0.549653,0.563739
0.197919,0.548868,0.582860
0.266425,0.526701,0.638538
0.207511,0.562504,0.629552
0.269118,0.561315,0.619434
0.236560,0.610501,0.671410
0.297730,0.396769,0.630738
0.145899,0.451105,0.676085
0.345527,0.548353,0.661742
0.186310,0.478904,0.661083
0.364965,0.502045,0.665914
0.135082,0.526636,0.668197
0.201871,0.517778,0.756519
0.114552,0.527196,0.716286
0.297654,0.616656,0.652216
0.286276,0.596898,0.773147
0.219602,0.649842,0.695979
0.125874,0.563985,0.518669
0.168236,0.635592,0.704894
0.117360,0.612182,0.701060
0.303229,0.637927,0.648951
0.192673,0.573720,0.598432
0.008896,0.546268,0.666773
0.221990,0.551316,0.624342
0.224940,0.629615,0.653348
0.154689,0.568749,0.759078
0.127934,0.590348,0.535559
0.147616,0.681048,0.585757
0.251910,0.384309,0.695255
0.026995,0.558891,0.617751
0.082205,0.592903,0.663624
0.053700,0.508432,0.629860
0.092097,0.670488,0.612709
0.227107,0.548834,0.573094
0.275188,0.486269,0.726979
0.089257,0.548550,0.723898
0.259380,0.461132,0.712945
0.217681,0.510450,0.755301
0.255970,0.607401,0.763205
0.120042,0.514928,0.601321
0.235367,0.526063,0.779819
0.147981,0.419459,0.668310
0.244340,0.503843,0.749384
0.191912,0.544763,0.574767
0.226922,0.415627,0.729787
0.218636,0.511310,0.611211
0.205071,0.707040,0.681413
0.141551,0.408964,0.655682
0.090362,0.623650,0.690884
0.145734,0.602719,0.624736
0.288865,0.599316,0.601200
0.264465,0.467550,0.665601
0.126351,0.650638,0.706372
0.202519,0.407534,0.591312
0.138935,0.431108,0.624447
0.201079,0.533402,0.763041
0.134084,0.706257,0.634534
0.197299,0.519202,0.578978
0.250457,0.372279,0.579602
0.113887,0.650315,0.698794
0.217827,0.497513,0.610778
0.358908,0.639596,0.732018
0.041316,0.609740,0.486120
0.346359,0.603719,0.550241
0.129082,0.588826,0.579896
0.253169,0.396159,0.574906
0.273176,0.399158,0.796450
0.320417,0.662298,0.554999
0.202804,0.608255,0.620477
0.200500,0.496953,0.543102
0.214127,0.628515,0.690175
0.095163,0.597851,0.633519
0.040660,0.548518,0.738188
0.199054,0.489452,0.649210
0.302707,0.523721,0.634844
0.145032,0.408848,0.675131
0.245912,0.438483,0.641967
0.163321,0.483169,0.601509
0.161412,0.452642,0.566571
0.193001,0.525676,0.454122
0.220750,0.662917,0.584108
0.217504,0.596525,0.619090
0.215406,0.404729,0.568424
0.192763,0.635933,0.668640
0.215993,0.373309,0.834493
0.311902,0.548152,0.670100
0.073187,0.591745,0.777349
0.141345,0.528916,0.698826
0.233418,0.512121,0.716190
0.270729,0.537004,0.631765
0.091859,0.501565,0.482738
0.176455,0.523950,0.639006
0.270502,0.605943,0.692807
0.194010,0.604238,0.689249
0.183406,0.552286,0.506294
0.071814,0.678235,0.565673
0.320116,0.656446,0.546423
0.065910,0.632168,0.745884
0.056512,0.724980,0.818357
0.299726,0.709596,0.587830
0.156729,0.579402,0.677394
0.130490,0.557086,0.758267
0.190418,0.516374,0.559210
0.115895,0.566647,0.740250
0.080144,0.572415,0.721022
0.187946,0.578555,0.667647
0.232612,0.630767,0.680240
0.159912,0.436013,0.676466
0.221893,0.514214,0.740059
0.192456,0.581534,0.601699
0.197717,0.489230,0.697955
0.054663,0.473730,0.574999
0.223920,0.484245,0.561436
0.282618,0.443901,0.602658
0.201534,0.665501,0.537300
0.215945,0.669687,0.697444
0.164350,0.569878,0.627466
0.318527,0.655037,0.733127
0.254630,0.500399,0.604100
0.078553,0.523465,0.816461
0.226471,0.511565,0.678611
0.211189,0.443716,0.582833
0.356884,0.383979,0.760083
0.198650,0.502019,0.677433
0.261298,0.609724,0.654121
0.086061,0.647120,0.568199
0.266616,0.492720,0.754277
0.227516,0.480465,0.447007
0.111030,0.583352,0.567417
0.183619,0.544458,0.685676
0.216701,0.664621,0.797454
0.236020,0.531557,0.557777
0.219628,0.451431,0.772820
0.168383,0.597213,0.643126
0.213691,0.532677,0.709656
0.345346,0.699861,0.542638
0.183354,0.495595,0.582788
0.250276,0.569822,0.509130
0.171682,0.631776,0.591886
0.134586,0.616141,0.677066
0.223586,0.458881,0.667671
0.085667,0.582666,0.597899
0.319821,0.535658,0.457096
0.028065,0.535694,0.602663
0.185912,0.746210,0.710015
0.237758,0.651602,0.668409
0.195525,0.630926,0.560557
0.256894,0.497819,0.541430
0.243496,0.460150,0.626546
0.162357,0.619908,0.647357
0.224562,0.558018,0.680056
0.217061,0.488897,0.615382
0.311833,0.553295,0.704185
0.221584,0.606673,0.574623
0.204351,0.526749,0.788162
0.244634,0.572298,0.610694
0.201884,0.591933,0.603108
0.192720,0.561166,0.850872
0.207902,0.730758,0.695011
0.116950,0.572431,0.645081
0.176373,0.473874,0.629330
0.082476,0.453058,0.603859
0.157866,0.468566,0.700342
0.196273,0.561910,0.627615
0.079347,0.624361,0.676027
0.136917,0.450590,0.729140
0.304726,0.621902,0.654441
0.098351,0.629189,0.769911
0.218976,0.501834,0.619670
0.166761,0.575903,0.684992
0.158516,0.662797,0.617483
0.170659,0.547831,0.593681
0.266559,0.464759,0.721877
0.260340,0.563324,0.700775
0.195517,0.584815,0.621560
0.245755,0.540042,0.663561
0.285334,0.568419,0.598176
0.353859,0.578989,0.724510
0.155835,0.471985,0.516590
0.107481,0.481568,0.609437
0.021171,0.398951,0.713637
0.134186,0.582125,0.606771
0.218349,0.406842,0.769973
0.221189,0.538425,0.710456
0.181576,0.532849,0.545353
0.161064,0.633641,0.847672
0.218995,0.501258,0.692059
0.097661,0.545004,0.729536
0.132945,0.481166,0.561718
0.201910,0.483342,0.744756
0.142519,0.784652,0.630348
0.234364,0.451680,0.657703
0.105462,0.535300,0.678197
0.190471,0.675743,0.581265
0.238407,0.539388,0.684011
0.364847,0.623930,0.746133
0.076284,0.499329,0.580958
0.088388,0.558940,0.646538
0.260705,0.605594,0.674442
0.261424,0.486637,0.694949
0.289746,0.569184,0.772800
0.209707,0.481389,0.788950
0.275795,0.534206,0.642998
0.224939,0.600507,0.599384
0.181749,0.542733,0.609848
0.160222,0.476003,0.560945
0.181541,0.555210,0.669333
0.205743,0.609532,0.750418
0.244266,0.564942,0.741142
0.153988,0.594076,0.661904
0.326237,0.542942,0.692036
0.174561,0.651303,0.566753
0.212622,0.506814,0.641872
0.259793,0.534487,0.755429
0.185986,0.564546,0.577679
0.244988,0.504264,0.703432
0.176749,0.604055,0.666232
0.229276,0.372023,0.793388
0.287235,0.720203,0.690327
0.211174,0.425350,0.662736
0.195777,0.601930,0.538501
0.207071,0.610011,0.751742
0.185621,0.573290,0.582787
0.191425,0.697440,0.519674
0.281198,0.563646,0.456139
0.213764,0.689989,0.740131
0.168494,0.372683,0.638008
0.172556,0.565226,0.599028
0.230741,0.582675,0.753678
0.167137,0.611976,0.713581
0.365343,0.478219,0.586983
0.138836,0.478464,0.718947
0.119543,0.463240,0.698753
0.190945,0.611864,0.774803
0.329904,0.634734,0.585524
0.153794,0.501851,0.713422
0.195800,0.452396,0.823557
0.191001,0.540542,0.741106
0.259802,0.662554,0.799040
0.169460,0.503374,0.694436
0.285898,0.578103,0.574128
0.289469,0.512013,0.696805
0.434928,0.440831,0.745779
0.275158,0.488870,0.701683
0.167643,0.504363,0.472139
0.134648,0.526425,0.547681
0.161345,0.469795,0.680334
0.375453,0.510144,0.655558
0.158980,0.440467,0.822463
0.196189,0.423216,0.734045
0.157954,0.590106,0.550827
0.251415,0.464262,0.609519
0.135899,0.434806,0.528458
0.234079,0.562268,0.656395
0.220953,0.681691,0.577474
0.265822,0.447993,0.388154
0.110762,0.598402,0.476723
0.118228,0.437836,0.624736
0.151907,0.539026,0.615052
0.116588,0.564632,0.694046
0.163339,0.561107,0.662229
0.087200,0.440033,0.667919
0.026576,0.525827,0.621822
0.212456,0.561486,0.668122
0.107729,0.560705,0.725983
0.296496,0.480014,0.522115
0.054362,0.583921,0.667452
0.362628,0.522120,0.637337
0.207557,0.391354,0.741216
0.165359,0.549203,0.625796
0.278722,0.541138,0.791368
0.183847,0.626213,0.535848
0.369808,0.475822,0.636949
0.152955,0.554619,0.567101
0.238028,0.738281,0.694171
0.265178,0.582448,0.676404
0.131641,0.518140,0.692757
0.132216,0.576372,0.618681
0.206015,0.687033,0.636889
0.235903,0.528647,0.757463
0.325440,0.588528,0.759704
0.175378,0.554125,0.720608
0.148946,0.486560,0.708456
0.289674,0.634659,0.783809
0.360305,0.425106,0.552033
0.060990,0.648876,0.685405
0.228441,0.471481,0.639545
0.211510,0.642150,0.595779
0.157336,0.528607,0.562776
0.219913,0.736130,0.584124
0.279984,0.525895,0.772883
0.360915,0.664427,0.651457
0.149067,0.504864,0.688714
0.290211,0.485823,0.599132
0.169316,0.464311,0.737171
0.316478,0.473403,0.713503
0.035141,0.596709,0.695919
0.187166,0.524974,0.697890
0.395271,0.586848,0.459442
0.059032,0.606985,0.556428
0.217446,0.508621,0.688968
0.243992,0.601414,0.689471
0.209540,0.588946,0.629730
0.202141,0.481004,0.853731
0.079561,0.588811,0.693799
0.093911,0.521655,0.648027
0.175270,0.491488,0.594384
0.329903,0.657398,0.725190
0.365650,0.636604,0.525442
0.330998,0.568118,0.574898
0.058943,0.622904,0.735063
0.195956,0.530668,0.754223
0.138722,0.602168,0.569119
0.144373,0.420918,0.585526
0.211428,0.585862,0.740830
0.371599,0.590697,0.712101
0.188674,0.549859,0.619558
0.228191,0.494708,0.645366
0.175202,0.357102,0.693858
0.183760,0.577568,0.840762
0.197472,0.452192,0.694196
0.168650,0.529455,0.653629
0.124105,0.607385,0.561867
0.154528,0.641803,0.754700
0.370728,0.533081,0.575063
0.161062,0.557625,0.594220
0.269625,0.642213,0.692383
0.163258,0.553584,0.772706
0.149931,0.572614,0.736417
0.257624,0.381983,0.675284
0.033031,0.546111,0.701718
0.299998,0.566085,0.704164
0.232558,0.604638,0.559597
0.290014,0.564030,0.671743
0.131368,0.567078,0.568165
0.235581,0.606758,0.720375
0.208109,0.509452,0.642438
0.252418,0.526238,0.799834
0.176714,0.509917,0.646603
0.312244,0.517556,0.656390
0.151200,0.456565,0.649976
0.203061,0.628115,0.669866
0.245564,0.528912,0.757437
0.307965,0.539785,0.517602
0.255201,0.507523,0.677720
0.151816,0.593592,0.675484
0.115450,0.624778,0.793392
0.203374,0.616480,0.633032
0.211777,0.589611,0.702881
0.065013,0.530190,0.618518
0.313678,0.572473,0.635042
0.311696,0.349015,0.716983
0.384087,0.640856,0.542809
0.334341,0.615625,0.646998
0.293465,0.495034,0.773232
0.263380,0.478457,0.735744
0.141360,0.567846,0.660352
0.255928,0.541434,0.563389
0.324695,0.478927,0.668246
0.116572,0.520859,0.731923
0.239075,0.535201,0.627034
0.110291,0.606176,0.598674
0.262727,0.371571,0.599945
0.295543,0.496715,0.539541
0.118257,0.685256,0.710832
0.199825,0.585069,0.618923
0.199270,0.599238,0.696286
0.216868,0.657970,0.639786
0.232812,0.687416,0.571085
0.143821,0.662816,0.794576
0.251427,0.625953,0.497347
0.249888,0.500747,0.562625
0.167198,0.563236,0.746006
0.216675,0.506136,0.609401
0.195606,0.576305,0.605036
0.151749,0.508293,0.646380
0.195096,0.593156,0.583544
0.190523,0.470175,0.613802
0.246131,0.615925,0.572071
0.350214,0.474807,0.583392
0.072969,0.623685,0.568427
0.223715,0.550992,0.665775
0.349626,0.500008,0.776398
0.161389,0.532287,0.734239
0.197095,0.602584,0.509590
0.250261,0.471811,0.708511
0.222426,0.461468,0.614816
0.268809,0.642607,0.722413
0.050932,0.417037,0.657056
0.135646,0.577513,0.624349
0.133596,0.624869,0.512734
0.273910,0.527296,0.766700
0.275802,0.603699,0.685679
0.313846,0.595830,0.594000
0.367126,0.525516,0.529505
0.216315,0.586459,0.637337
0.279637,0.493710,0.509808
0.177584,0.535959,0.677092
0.014904,0.512581,0.507572
0.226811,0.639147,0.681297
0.085451,0.534190,0.569327
0.261593,0.568691,0.645109
0.220326,0.500129,0.872668
0.197767,0.648122,0.622690
0.385623,0.603251,0.686548
0.249233,0.543579,0.624278
0.262002,0.582841,0.665597
0.014613,0.524813,0.547769
0.220125,0.592254,0.842246
0.140919,0.550777,0.757489
0.119257,0.626274,0.593613
0.148032,0.722625,0.589200
0.184063,0.482052,0.598324
0.201919,0.579465,0.481511
0.140349,0.522553,0.615223
0.369232,0.571973,0.544175
0.232855,0.471897,0.550454
0.240540,0.612205,0.669263
0.262217,0.545680,0.674044
0.154517,0.675442,0.672043
0.152994,0.476573,0.698386
0.209972,0.559565,0.808258
0.158084,0.552510,0.542016
0.043882,0.394643,0.679618
0.274716,0.613880,0.730710
0.204954,0.590512,0.688045
0.236995,0.527742,0.679870
0.114975,0.440332,0.744208
0.122473,0.561995,0.697982
0.079809,0.498952,0.627308
0.260504,0.578433,0.634077
0.446295,0.634431,0.745194
0.019654,0.490592,0.655741
0.279950,0.531283,0.656593
0.207342,0.532670,0.618563
0.230115,0.771026,0.683710
0.214988,0.587146,0.668873
0.229796,0.601730,0.694212
0.092526,0.470892,0.487167
0.125137,0.489741,0.642775
