m_campaign_0,m_campaign_1,m_campaign_2
0.433787,0.311776,0.545659
0.456337,0.216664,0.482483
0.377130,0.342912,0.535134
0.421414,0.189320,0.501698
0.394390,0.274554,0.480315
0.403011,0.331396,0.487552
0.351731,0.303229,0.585180
0.515389,0.214748,0.539711
0.459764,0.276393,0.395876
0.425481,0.343134,0.480742
0.403629,0.295902,0.501484
0.395647,0.212688,0.543436
0.498022,0.320687,0.505199
0.401645,0.285740,0.495710
0.459311,0.216711,0.425977
0.446327,0.309923,0.576058
0.458590,0.218376,0.557144
0.476657,0.380675,0.535677
0.441878,0.325311,0.540701
0.407550,0.345099,0.481367
0.491627,0.265602,0.552939
0.416558,0.323250,0.586451
0.332082,0.356485,0.562027
0.404808,0.331266,0.564945
0.380697,0.230616,0.471027
0.450133,0.308865,0.520275
0.336321,0.383199,0.471115
0.447662,0.278899,0.547965
0.414161,0.265279,0.470406
0.408669,0.344966,0.554055
0.358811,0.285749,0.525170
0.363386,0.371882,0.483263
0.407419,0.206612,0.431268
0.417074,0.312521,0.437040
0.400939,0.344548,0.422423
0.384890,0.292216,0.451790
0.362989,0.293345,0.479492
0.418670,0.256245,0.464175
0.405464,0.267761,0.468168
0.446540,0.264210,0.525925
0.429670,0.256927,0.486902
0.494570,0.292160,0.521495
0.358103,0.269273,0.498830
0.328200,0.225078,0.536280
0.256863,0.670413,0.531984
0.124792,0.653094,0.525009
0.157016,0.789066,0.511420
0.127377,0.667229,0.644154
0.177022,0.739839,0.633387
0.191556,0.706604,0.458237
0.211373,0.617350,0.570193
0.262422,0.657497,0.567267
0.177716,0.693837,0.507346
0.241273,0.690735,0.463494
0.221940,0.642152,0.596988
0.306174,0.736333,0.574659
0.240312,0.672508,0.480721
0.247238,0.691383,0.564778
0.096046,0.579536,0.493216
0.197136,0.720627,0.425631
0.114505,0.723926,0.513350
0.156598,0.596812,0.479469
0.223935,0.680237,0.562128
0.205627,0.690811,0.488611
0.358588,0.713211,0.592689
0.305501,0.809355,0.570135
0.220347,0.773249,0.571408
0.187171,0.689259,0.494133
0.189550,0.649946,0.467590
0.238173,0.761984,0.510722
0.207839,0.623005,0.562099
0.131285,0.735479,0.541648
0.211968,0.630272,0.562394
0.282093,0.724070,0.556561
0.176059,0.684110,0.488335
0.180900,0.637632,0.471724
0.156282,0.702701,0.542263
0.152318,0.657990,0.546278
0.213508,0.681003,0.521844
0.100105,0.712217,0.550498
0.182686,0.629522,0.556552
0.192569,0.714648,0.486095
0.260402,0.741249,0.431992
0.208876,0.851555,0.514654
0.172640,0.626470,0.473871
0.211392,0.672995,0.572890
0.153895,0.576247,0.500477
0.198370,0.695817,0.540470
0.216314,0.634868,0.556151
0.215974,0.738900,0.476040
0.262207,0.678279,0.500874
0.216339,0.729585,0.609631
0.202942,0.688002,0.431782
0.193100,0.659777,0.547854
0.442007,0.580984,0.361907
0.510155,0.641777,0.399142
0.425206,0.554057,0.372178
0.516184,0.546674,0.466604
0.468596,0.494160,0.354301
0.458478,0.547676,0.415449
0.488822,0.630173,0.307107
0.438110,0.609483,0.411087
0.435885,0.516112,0.313392
0.528552,0.556353,0.402717
0.401523,0.533149,0.360306
0.513179,0.522265,0.402395
0.448769,0.553869,0.311948
0.514494,0.649546,0.462122
0.570303,0.547473,0.364080
0.412131,0.503880,0.463560
0.420344,0.572151,0.458331
0.426339,0.615751,0.372153
0.391065,0.574487,0.453545
0.450777,0.581931,0.444879
0.508062,0.599721,0.412621
0.449374,0.529953,0.431174
0.473315,0.551886,0.422885
0.523262,0.644098,0.308862
0.422588,0.524300,0.450021
0.430301,0.603447,0.362640
0.471142,0.529429,0.298082
0.406319,0.571382,0.356866
0.437236,0.563025,0.403113
0.540456,0.636564,0.276595
0.471354,0.677778,0.312529
0.389268,0.703397,0.381812
0.465340,0.642821,0.433246
0.424646,0.479028,0.433479
0.581135,0.633673,0.445008
0.482328,0.530764,0.410205
0.405423,0.457629,0.411554
0.446063,0.501529,0.351132
0.535786,0.586879,0.369034
0.524798,0.586968,0.399515
0.444103,0.585643,0.513362
0.540206,0.616885,0.397755
0.451600,0.669798,0.363320
0.457951,0.527980,0.251001
0.429866,0.548841,0.418395
0.516995,0.683318,0.412151
0.498793,0.656468,0.383113
0.475705,0.539227,0.390250
0.456436,0.563776,0.301912
0.529024,0.580855,0.398826
0.500008,0.117391,0.155157
0.546497,0.101723,0.088209
0.576298,0.103425,0.271230
0.469219,0.249053,0.317392
0.513194,0.195389,0.113381
0.462219,0.186705,0.111095
0.499414,0.312697,0.169446
0.555037,0.190224,0.230510
0.483359,0.160903,0.267946
0.596919,0.064655,0.090744
0.563260,0.164002,0.169967
0.476394,0.147785,0.160064
0.536314,0.131613,0.195105
0.505894,0.144339,0.126910
0.532137,0.089504,0.186664
0.512186,0.000000,0.168420
0.571874,0.092621,0.250383
0.532717,0.059422,0.226723
0.547565,0.190245,0.181637
0.557412,0.205447,0.158253
0.559959,0.121982,0.046055
0.599908,0.178725,0.188633
0.411065,0.138914,0.116825
0.576574,0.122593,0.248421
0.512236,0.127718,0.072271
0.577381,0.226376,0.148828
0.556337,0.105072,0.168269
0.477270,0.117416,0.206116
0.612462,0.065728,0.099328
0.504844,0.110327,0.181766
0.514545,0.123961,0.174476
0.530309,0.066900,0.253953
0.527331,0.189085,0.130557
0.551771,0.175425,0.218087
0.605073,0.193635,0.129026
0.332107,0.055441,0.183514
0.476478,0.232201,0.154883
0.523256,0.154039,0.120697
0.606921,0.193176,0.121684
0.496966,0.167667,0.188531
0.649737,0.113317,0.144736
0.487892,0.106628,0.213328
0.508407,0.155133,0.161312
0.461444,0.179145,0.137141
0.460277,0.088776,0.127574
0.428037,0.082605,0.231987
0.482258,0.152271,0.137111
0.469339,0.173453,0.174967
0.491647,0.180615,0.072105
0.562107,0.160700,0.089633
0.526598,0.454392,0.601636
0.515910,0.407549,0.629275
0.509516,0.394128,0.644677
0.528365,0.518936,0.663280
0.508218,0.461862,0.553416
0.513640,0.415245,0.604907
0.425281,0.422605,0.603122
0.493954,0.448536,0.743339
0.500840,0.402279,0.652906
0.406856,0.385057,0.656117
0.510643,0.344107,0.561038
0.392806,0.317797,0.700617
0.504964,0.419288,0.595518
0.526976,0.422913,0.589286
0.426412,0.397054,0.644709
0.514929,0.404782,0.599170
0.442711,0.433055,0.587401
0.498595,0.472575,0.636953
0.411745,0.485319,0.539055
0.539029,0.476831,0.591948
0.565343,0.396750,0.686653
0.499761,0.477736,0.656624
0.551811,0.400685,0.738925
0.411986,0.434329,0.603779
0.639122,0.514206,0.658770
0.527085,0.546409,0.633423
0.482324,0.429830,0.560129
0.566772,0.439483,0.648908
0.481281,0.431381,0.711513
0.507593,0.437998,0.679493
0.539701,0.403794,0.556466
0.552926,0.435142,0.608731
0.501787,0.546138,0.730080
0.510661,0.399840,0.623056
0.442650,0.506916,0.638511
0.461893,0.457371,0.712492
0.528733,0.333215,0.618270
0.432092,0.350467,0.568077
0.475367,0.424679,0.532051
0.468784,0.412672,0.559640
0.504460,0.441777,0.657715
0.385653,0.409936,0.649780
0.566013,0.518423,0.599357
0.433831,0.421991,0.652896
0.480482,0.393539,0.676494
0.475444,0.447812,0.612133
0.347720,0.403606,0.649451
0.424382,0.469505,0.652995
0.473108,0.346966,0.606573
0.530651,0.419088,0.633379
0.472308,0.511900,0.290150
0.419474,0.448450,0.267520
0.499588,0.555009,0.257460
0.550949,0.590322,0.262615
0.424992,0.546111,0.283004
0.525056,0.625920,0.227693
0.564981,0.383948,0.260196
0.463042,0.474625,0.291972
0.521446,0.616541,0.225582
0.473155,0.452567,0.246994
0.559894,0.593269,0.207794
0.457818,0.533732,0.263533
0.445005,0.533139,0.260699
0.440704,0.580313,0.230576
0.493054,0.558700,0.157143
0.535896,0.539648,0.240991
0.481854,0.502336,0.314496
0.573831,0.523889,0.209116
0.501182,0.539155,0.236377
0.526179,0.453935,0.232986
0.553361,0.483933,0.244331
0.445051,0.542138,0.188722
0.465431,0.517749,0.223656
0.515308,0.542249,0.229318
0.598008,0.577902,0.215590
0.510199,0.506329,0.209670
0.592089,0.524439,0.315085
0.486686,0.515020,0.163604
0.615229,0.546819,0.245691
0.571193,0.499588,0.277987
0.450922,0.533842,0.261671
0.543302,0.539396,0.199043
0.600305,0.523112,0.255860
0.401876,0.496527,0.285372
0.526630,0.504750,0.233869
0.504477,0.444492,0.319256
0.498843,0.520341,0.230444
0.477820,0.485754,0.329324
0.496745,0.542250,0.276781
0.530826,0.501959,0.179075
0.467640,0.504636,0.275852
0.578226,0.506486,0.235525
0.502686,0.581941,0.170189
0.450172,0.440794,0.199604
0.431533,0.437639,0.169558
0.469215,0.469259,0.198243
0.497137,0.504770,0.322615
0.468490,0.487535,0.112977
0.464700,0.539950,0.153354
0.488446,0.445344,0.192920
0.289401,0.635730,0.263658
0.343389,0.653346,0.230836
0.302794,0.628390,0.178865
0.387204,0.622295,0.331568
0.285900,0.554749,0.217354
0.382345,0.684304,0.215192
0.251122,0.646883,0.223917
0.323939,0.531278,0.274391
0.335579,0.691297,0.301866
0.309766,0.638820,0.212069
0.336505,0.620879,0.198872
0.348914,0.628814,0.318807
0.336836,0.614757,0.201486
0.306572,0.624841,0.240957
0.369480,0.538611,0.126956
0.353022,0.640726,0.204781
0.239452,0.644835,0.158538
0.366102,0.598185,0.219842
0.354703,0.591732,0.219016
0.337726,0.624036,0.294253
0.350555,0.703778,0.157610
0.327061,0.674294,0.179965
0.261499,0.652642,0.252981
0.351228,0.581263,0.278963
0.319169,0.740648,0.243545
0.244081,0.661666,0.193633
0.272380,0.636164,0.299524
0.290972,0.614375,0.211845
0.370966,0.692163,0.180354
0.271978,0.681505,0.252735
0.396030,0.632806,0.247576
0.277135,0.649793,0.220991
0.250643,0.555281,0.212147
0.269560,0.578023,0.202566
0.347566,0.693473,0.249744
0.367909,0.609708,0.280612
0.287321,0.605927,0.250319
0.348455,0.525962,0.233669
0.436187,0.635563,0.180567
0.352809,0.656083,0.264918
0.268657,0.666262,0.226304
0.378555,0.646870,0.284275
0.417950,0.670150,0.206144
0.337862,0.547780,0.186491
0.339325,0.628965,0.276283
0.294612,0.664994,0.223693
0.334788,0.830215,0.256121
0.347469,0.672288,0.240146
0.305565,0.699303,0.135201
0.247847,0.669283,0.218105
0.222042,0.445487,0.392590
0.298784,0.418005,0.320667
0.141170,0.402389,0.368357
0.185070,0.512946,0.419244
0.248547,0.445202,0.370212
0.184447,0.473244,0.371417
0.263198,0.487142,0.420953
0.220058,0.439148,0.392230
0.187839,0.414981,0.397323
0.237345,0.362565,0.372735
0.225814,0.481851,0.364657
0.060539,0.451234,0.379073
0.173194,0.411050,0.429337
0.328387,0.358869,0.290844
0.251914,0.506155,0.349406
0.217858,0.464326,0.365063
0.318855,0.494687,0.339729
0.252262,0.424566,0.362423
0.247648,0.450931,0.310538
0.292403,0.420445,0.429000
0.294263,0.497469,0.355463
0.222764,0.436058,0.335843
0.248030,0.475730,0.431471
0.264187,0.430461,0.340024
0.221757,0.497666,0.383124
0.254536,0.463168,0.333442
0.204198,0.423136,0.384881
0.164879,0.387594,0.355680
0.206564,0.555097,0.406065
0.169950,0.467372,0.256864
0.222387,0.491876,0.438845
0.192014,0.426189,0.410125
0.260139,0.404747,0.372127
0.203548,0.403258,0.376419
0.266844,0.399506,0.418946
0.279882,0.428274,0.313215
0.317383,0.508300,0.320499
0.159878,0.422622,0.332171
0.261827,0.382111,0.379192
0.280983,0.455225,0.310712
0.237514,0.497764,0.324917
0.290386,0.394946,0.374161
0.191305,0.443805,0.333652
0.276357,0.420562,0.323308
0.256616,0.468629,0.370235
0.238069,0.489655,0.402313
0.240014,0.424798,0.220879
0.190975,0.468571,0.394144
0.249223,0.438255,0.339565
0.175181,0.403547,0.404503
0.656386,0.450023,0.339408
0.577257,0.496622,0.288646
0.632604,0.446794,0.298466
0.635424,0.574713,0.346496
0.609284,0.552219,0.385656
0.603897,0.405367,0.324971
0.760889,0.506803,0.285977
0.670897,0.453158,0.377919
0.623276,0.522704,0.255389
0.546846,0.529861,0.361982
0.634305,0.457816,0.296794
0.642264,0.520933,0.272488
0.651695,0.505780,0.423561
0.655847,0.553614,0.427683
0.640640,0.442617,0.310065
0.569500,0.553760,0.333003
0.659215,0.571545,0.339554
0.690709,0.514645,0.235805
0.657552,0.449797,0.283220
0.577798,0.407586,0.252552
0.572641,0.522473,0.339324
0.565951,0.538123,0.233222
0.567048,0.586524,0.354740
0.633868,0.475989,0.386349
0.588833,0.461089,0.316875
0.713129,0.532037,0.365233
0.578177,0.495047,0.351530
0.614026,0.671800,0.369878
0.575675,0.591090,0.337768
0.669142,0.508244,0.297532
0.675299,0.424490,0.296680
0.608350,0.454231,0.329922
0.577245,0.402287,0.327236
0.671539,0.491289,0.356980
0.692099,0.505056,0.273309
0.660111,0.425940,0.270295
0.654943,0.436431,0.335171
0.661556,0.499314,0.262283
0.634092,0.430235,0.286418
0.655596,0.473248,0.325624
0.634300,0.472464,0.333590
0.631035,0.405980,0.234922
0.564407,0.445766,0.305610
0.612955,0.505408,0.236172
0.541583,0.541764,0.201121
0.594666,0.395448,0.328901
0.688636,0.472858,0.333886
0.626236,0.530088,0.300283
0.553093,0.401434,0.240805
0.544903,0.484684,0.287516
0.176308,0.190531,0.541621
0.243836,0.083788,0.446755
0.260303,0.131932,0.543069
0.182345,0.146775,0.515922
0.161311,0.062001,0.580337
0.173411,0.128075,0.428676
0.170657,0.082808,0.561465
0.227153,0.186099,0.495605
0.245135,0.151244,0.477879
0.175206,0.174272,0.487719
0.185866,0.153707,0.577243
0.085115,0.223994,0.473369
0.212467,0.240757,0.580797
0.261955,0.182217,0.500662
0.341260,0.143490,0.472563
0.277677,0.165703,0.526915
0.246009,0.132750,0.535137
0.291808,0.150435,0.538987
0.315977,0.146138,0.549457
0.251011,0.150906,0.504699
0.305797,0.213280,0.486713
0.205368,0.175378,0.537689
0.253121,0.210172,0.439391
0.249888,0.218747,0.594293
0.220743,0.276491,0.537119
0.214108,0.145466,0.512475
0.152482,0.110468,0.513201
0.288360,0.142568,0.559525
0.255053,0.120700,0.573905
0.244465,0.299004,0.526056
