m_campaign_0,m_campaign_1,m_campaign_2
0.634147,0.835867,0.326606
0.564538,0.671127,0.435555
0.336554,0.811179,0.455897
0.561959,0.810085,0.445974
0.386028,0.690567,0.395811
0.442825,0.810342,0.406058
0.379721,0.805280,0.455462
0.470992,0.827772,0.443516
0.477028,0.795805,0.459595
0.399377,0.774269,0.409830
0.443840,0.811557,0.439603
0.407822,0.826336,0.415571
0.613888,0.753703,0.469786
0.553778,0.884054,0.417948
0.415005,0.835328,0.426993
0.423620,0.901580,0.358815
0.480645,0.812205,0.316041
0.387947,0.789695,0.316525
0.543297,0.807645,0.389495
0.403219,0.799969,0.368752
0.504382,0.663777,0.267533
0.456452,0.831813,0.365823
0.556519,0.918053,0.493576
0.544402,0.872643,0.294691
0.483833,0.874303,0.477858
0.435643,0.851905,0.418148
0.414932,0.909078,0.353703
0.566970,0.900565,0.359061
0.502615,0.739466,0.331337
0.527381,0.693829,0.338596
0.472215,0.810156,0.423620
0.391778,0.646251,0.425397
0.495899,0.792526,0.414562
0.487884,0.927594,0.367239
0.476079,0.844407,0.331898
0.393738,0.896209,0.318957
0.414731,0.797278,0.372255
0.386659,0.932249,0.337786
0.495228,0.824914,0.313432
0.456776,0.738410,0.386989
0.424679,0.870138,0.314861
0.512215,0.728199,0.531975
0.435259,0.709427,0.422831
0.627612,0.825968,0.334090
0.468813,0.823637,0.362409
0.561174,0.770627,0.501022
0.403636,0.690743,0.431158
0.441881,0.814903,0.365251
0.540820,0.860981,0.337342
0.388090,0.839648,0.423518
0.425073,0.726378,0.429434
0.515550,0.726503,0.347002
0.429433,0.774900,0.357667
0.520268,0.843700,0.333872
0.515059,0.782169,0.499209
0.458463,0.763205,0.413175
0.387911,0.792047,0.464408
0.537257,0.803890,0.433152
0.521985,0.844820,0.558104
0.422787,0.847818,0.452924
0.471359,0.737951,0.429355
0.468134,0.768068,0.332010
0.411787,0.841600,0.511810
0.365188,0.729984,0.322664
0.313859,0.646933,0.334432
0.582222,0.811603,0.362835
0.494092,0.618077,0.411844
0.445025,0.743202,0.328562
0.487040,0.866395,0.375651
0.502039,0.882917,0.453606
0.663186,0.790316,0.464245
0.435134,0.657278,0.376872
0.508784,0.916398,0.434013
0.439762,0.758848,0.408146
0.413274,0.822562,0.404457
0.473247,0.659252,0.423624
0.558734,0.827558,0.473937
0.459977,0.792436,0.437924
0.447814,0.701679,0.374988
0.473807,0.764752,0.526458
0.425824,0.935788,0.419628
0.324625,0.735813,0.568965
0.456011,0.750085,0.504078
0.353332,0.769761,0.408732
0.475406,0.722922,0.407234
0.461376,0.753681,0.315359
0.529340,0.803296,0.355028
0.430917,0.804490,0.521019
0.594060,0.721807,0.387751
0.461208,0.882847,0.377982
0.428245,0.869927,0.436646
0.437282,0.758087,0.334087
0.488796,0.827794,0.322231
0.636570,0.739491,0.403797
0.570737,0.838046,0.374159
0.478903,0.835135,0.399349
0.602117,0.829940,0.329890
0.528319,0.907114,0.444224
0.400726,0.759619,0.328959
0.369149,0.845824,0.278608
0.432010,0.817786,0.373271
0.510859,0.738947,0.428325
0.507351,0.742282,0.432790
0.459986,0.868920,0.499954
0.398607,0.686649,0.347698
0.472040,0.783660,0.428917
0.407109,0.819589,0.418906
0.625923,0.742014,0.467651
0.429804,0.793327,0.367051
0.433601,0.875206,0.346049
0.626512,0.816626,0.344277
0.450724,0.733788,0.426197
0.499599,0.790521,0.448768
0.487047,0.797667,0.520158
0.589701,0.796720,0.341755
0.598166,0.714486,0.433607
0.565005,0.827206,0.446624
0.415756,0.794165,0.306515
0.357453,0.750357,0.490238
0.654043,0.680492,0.356735
0.413876,0.840973,0.394592
0.404729,0.835505,0.325722
0.575362,0.816029,0.345341
0.514976,0.822487,0.335590
0.469468,0.856016,0.375107
0.459499,0.861204,0.493569
0.533461,0.708414,0.317986
0.539122,0.787907,0.511114
0.436659,0.795643,0.345704
0.539903,0.870619,0.380699
0.401381,0.767785,0.427030
0.321591,0.810628,0.433828
0.466266,0.785638,0.425023
0.600593,0.849579,0.413261
0.471564,0.775201,0.467768
0.479522,0.859463,0.445104
0.360430,0.722180,0.500548
0.551137,0.765245,0.504940
0.446418,0.696474,0.390996
0.397694,0.930445,0.429186
0.451739,0.796984,0.328999
0.340258,0.817207,0.253589
0.464857,0.842711,0.420213
0.435365,0.745664,0.311526
0.496327,0.717168,0.342346
0.333625,0.819200,0.418783
0.524939,0.824100,0.394252
0.384640,0.757469,0.266342
0.424004,0.726552,0.437086
0.469938,0.746265,0.321086
0.476212,0.736308,0.379536
0.531013,0.744951,0.386413
0.404701,0.650808,0.483846
0.503028,0.838993,0.294963
0.501163,0.710751,0.286152
0.505810,0.815998,0.372698
0.525046,0.845968,0.352281
0.501439,0.745945,0.305887
0.546008,0.766294,0.370204
0.524685,0.870681,0.355571
0.481928,0.784010,0.386090
0.407501,0.835447,0.266086
0.475599,0.671465,0.356297
0.577797,0.739562,0.351697
0.483449,0.776207,0.337271
0.592281,0.833625,0.456282
0.563725,0.910684,0.232355
0.619845,0.783368,0.261549
0.392162,0.749271,0.340888
0.558608,0.698139,0.386973
0.413715,0.772966,0.329086
0.540109,0.849145,0.440156
0.498827,0.781829,0.438452
0.465049,0.744125,0.431098
0.523921,0.835387,0.281974
0.474185,0.905775,0.361252
0.514445,0.821112,0.345447
0.511981,0.826069,0.255088
0.392231,0.794056,0.380645
0.602045,0.658313,0.312528
0.380662,0.806075,0.323823
0.423404,0.743500,0.409466
0.427126,0.737858,0.294740
0.454030,0.647086,0.409183
0.333160,0.789420,0.383086
0.625786,0.791837,0.401983
0.521562,0.852989,0.367588
0.432664,0.896428,0.468045
0.445903,0.869694,0.443018
0.516553,0.673474,0.391048
0.522266,0.816991,0.401161
0.512167,0.820838,0.275842
0.466235,0.709190,0.280690
0.520358,0.726673,0.444978
0.442729,0.765954,0.423012
0.396949,0.744498,0.431253
0.660578,0.826857,0.391717
0.517430,0.891705,0.346174
0.485926,0.824852,0.447564
0.542204,0.906742,0.290006
0.552983,0.862880,0.362091
0.456992,0.775710,0.381343
0.586033,0.835483,0.426994
0.467926,0.799649,0.509863
0.512422,0.688864,0.461842
0.451372,0.715061,0.261984
0.642847,0.700494,0.233265
0.386437,0.858151,0.271285
0.509567,0.703611,0.300401
0.469459,0.902568,0.339143
0.565337,0.857733,0.384959
0.595888,0.859124,0.400196
0.609172,0.892524,0.336750
0.488565,0.702682,0.315617
0.516134,0.830626,0.417777
0.578199,0.859492,0.416133
0.499397,0.811841,0.410291
0.552054,0.851381,0.299400
0.715164,0.740731,0.340969
0.394382,0.779391,0.347570
0.497959,0.851229,0.367719
0.541439,0.766370,0.322167
0.445930,0.736309,0.282016
0.573062,0.747266,0.340069
0.451416,0.777025,0.367157
0.471400,0.709450,0.479806
0.525830,0.751491,0.352878
0.536720,0.849040,0.352055
0.622832,0.776743,0.278306
0.589423,0.792150,0.302424
0.513564,0.866823,0.416242
0.628730,0.777524,0.392250
0.466209,0.800842,0.260770
0.519219,0.646721,0.390164
0.512829,0.772269,0.380603
0.485933,0.761945,0.509153
0.406626,0.706919,0.284686
0.591474,0.706528,0.359655
0.447090,0.739258,0.321362
0.534115,0.775579,0.320796
0.530512,0.724383,0.220717
0.468053,0.708474,0.357791
0.503147,0.753654,0.413752
0.534573,0.616774,0.409067
0.587959,0.743649,0.454996
0.477016,0.813304,0.363814
0.550867,0.844877,0.322821
0.508658,0.775771,0.346469
0.464816,0.651850,0.370269
0.540141,0.708605,0.263773
0.422972,0.646222,0.419625
0.509784,0.847366,0.322833
0.521113,0.764034,0.435071
0.538929,0.674042,0.338493
0.452653,0.747473,0.279505
0.462012,0.812918,0.334372
0.622827,0.833511,0.302616
0.387576,0.664984,0.249412
0.533081,0.795939,0.195447
0.486836,0.869723,0.190970
0.479454,0.699108,0.371758
0.715592,0.748177,0.286121
0.530583,0.691032,0.358140
0.487744,0.701589,0.368442
0.703191,0.780679,0.319856
0.507427,0.714722,0.354705
0.640633,0.661216,0.212857
0.530863,0.790577,0.291992
0.549882,0.729085,0.192822
0.475192,0.869449,0.387307
0.669014,0.794222,0.416836
0.500079,0.775254,0.346151
0.523420,0.794433,0.304345
0.612451,0.828091,0.354605
0.572627,0.737023,0.345474
0.464939,0.829577,0.414439
0.432708,0.850122,0.390409
0.350862,0.709851,0.268981
0.379142,0.792415,0.331803
0.558236,0.772208,0.307564
0.518784,0.776850,0.210628
0.509105,0.673515,0.337761
0.560293,0.814539,0.238472
0.628406,0.826220,0.257583
0.514932,0.831121,0.299624
0.623043,0.732223,0.365881
0.507788,0.745328,0.359566
0.500359,0.805379,0.432082
0.708119,0.790138,0.356063
0.529464,0.858215,0.229347
0.466469,0.710503,0.179440
0.534002,0.869018,0.331921
0.428393,0.736975,0.345593
0.522123,0.774144,0.329010
0.481140,0.773290,0.446888
0.533772,0.624163,0.339798
0.599416,0.899328,0.348095
0.370732,0.800792,0.337721
0.478228,0.788447,0.283105
0.541710,0.727482,0.243050
0.524121,0.834777,0.293039
0.490443,0.627995,0.327478
0.621650,0.869946,0.338575
0.589124,0.848885,0.286667
0.474105,0.885415,0.551181
0.487537,0.721525,0.322022
0.435050,0.629624,0.395917
0.531389,0.885352,0.365939
0.520238,0.795337,0.477475
0.523369,0.667466,0.250363
0.620197,0.712985,0.233560
0.552125,0.811287,0.316931
0.606110,0.645816,0.208650
0.536562,0.818823,0.273870
0.556624,0.923300,0.373644
0.557627,0.717317,0.342990
0.591312,0.747186,0.357097
0.534459,0.806459,0.236647
0.496909,0.841560,0.357444
0.514138,0.777534,0.393139
0.479111,0.702171,0.267916
0.472077,0.767617,0.424689
0.493344,1.000000,0.279542
0.526582,0.788106,0.305327
0.436510,0.806690,0.267455
0.542931,0.798576,0.375307
0.540766,0.791325,0.354377
0.646119,0.738490,0.295026
0.576104,0.828079,0.335495
0.625611,0.876463,0.364572
0.519293,0.804347,0.239140
0.597454,0.735955,0.296687
0.591469,0.778415,0.540602
0.451604,0.692753,0.414638
0.496605,0.758768,0.455463
0.527418,0.693040,0.294118
0.532525,0.703874,0.273762
0.558705,0.870636,0.232871
0.544472,0.701485,0.319690
0.471629,0.651545,0.344851
0.516401,0.833978,0.429075
0.516319,0.901529,0.304632
0.431147,0.808608,0.485831
0.572280,0.812215,0.321628
0.597608,0.787606,0.322450
0.522269,0.889246,0.350123
0.602956,0.739729,0.305189
0.543517,0.754373,0.433484
0.468036,0.692242,0.219560
0.526321,0.830680,0.217348
0.527266,0.574709,0.316045
0.496293,0.732735,0.343925
0.630831,0.724547,0.390032
0.490076,0.749215,0.331355
0.454970,0.782346,0.318706
0.514340,0.806252,0.298892
0.500757,0.811172,0.342257
0.431646,0.815880,0.443411
0.635770,0.775966,0.421067
0.616070,0.712661,0.340894
0.620449,0.791193,0.325190
0.476050,0.637358,0.252682
0.393393,0.680021,0.283858
0.543024,0.792544,0.261518
0.483995,0.776622,0.348179
0.495220,0.741810,0.245248
0.512697,0.674838,0.364117
0.523785,0.693512,0.286266
0.536151,0.731553,0.239891
0.492748,0.768597,0.376270
0.510481,0.696718,0.269155
0.550948,0.723000,0.483686
0.527171,0.760323,0.335838
0.547262,0.814946,0.434978
0.473647,0.820902,0.374377
0.701842,0.904308,0.301686
0.470749,0.716571,0.141097
0.707188,0.704739,0.232628
0.636470,0.732176,0.357009
0.482200,0.861606,0.280457
0.614123,0.737082,0.278566
0.654927,0.780800,0.257236
0.378551,0.673866,0.207070
0.409681,0.712171,0.315340
0.531713,0.728343,0.272123
0.555729,0.749416,0.281432
0.508186,0.789174,0.284417
0.629278,0.783151,0.347455
0.575284,0.734228,0.287294
0.482764,0.644703,0.312013
0.542362,0.674164,0.387003
0.499184,0.680046,0.330360
0.543704,0.800180,0.257817
0.433658,0.703215,0.274769
0.586324,0.730172,0.371013
0.525110,0.783050,0.163713
0.528120,0.884000,0.342571
0.485273,0.731362,0.289148
0.580653,0.757136,0.259674
0.499147,0.813837,0.364591
0.679915,0.881292,0.331453
0.441228,0.715180,0.284013
0.600434,0.792914,0.267033
0.532749,0.817457,0.344783
0.573100,0.812540,0.360835
0.557975,0.775955,0.246093
0.512874,0.716558,0.397489
0.467966,0.771643,0.295605
0.610591,0.865479,0.260295
0.585552,0.661883,0.327700
0.614265,0.773637,0.224592
0.638013,0.740111,0.232024
0.531447,0.580072,0.379635
0.465026,0.863855,0.409844
0.483289,0.707835,0.299016
0.547635,0.714148,0.245135
0.556791,0.798836,0.271214
0.543597,0.760239,0.241068
0.527832,0.759561,0.319864
0.605967,0.649722,0.337771
0.540990,0.763702,0.299190
0.483801,0.795139,0.202149
0.735521,0.846983,0.118561
0.519155,0.700636,0.443533
0.582082,0.874513,0.321040
0.485545,0.760185,0.320312
0.541693,0.739817,0.387833
0.572677,0.788351,0.305115
0.516710,0.769892,0.271758
0.601376,0.800057,0.431921
0.520916,0.705252,0.410629
0.505259,0.683018,0.294751
0.562071,0.716519,0.219283
0.646037,0.724181,0.284682
0.624862,0.722566,0.387583
0.560225,0.695927,0.317467
0.612063,0.682138,0.367736
0.524827,0.742638,0.426474
0.463685,0.707288,0.364738
0.585483,0.841052,0.277864
0.507811,0.797731,0.238121
0.574920,0.667094,0.261821
0.551738,0.690819,0.342601
0.536302,0.733936,0.296047
0.455773,0.674109,0.297750
0.580925,0.770817,0.279449
0.552564,0.687989,0.310128
0.585809,0.802953,0.257191
0.636634,0.785116,0.339859
0.569536,0.794947,0.415865
0.588318,0.694556,0.297459
0.516467,0.777124,0.315359
0.543987,0.775832,0.340940
0.510675,0.678061,0.324820
0.521258,0.920143,0.293367
0.652994,0.783738,0.254966
0.542694,0.720730,0.289344
0.553472,0.715331,0.262186
0.455175,0.663019,0.309835
0.610474,0.746157,0.387346
0.496891,0.858574,0.177393
0.457052,0.864237,0.208426
0.600974,0.686924,0.408931
0.487083,0.702579,0.292819
0.595216,0.668967,0.268304
0.612866,0.667929,0.277009
0.590742,0.802817,0.258990
0.546485,0.773630,0.289240
0.671255,0.709886,0.357993
0.584497,0.833139,0.246105
0.471808,0.719652,0.237506
0.473131,0.699132,0.330637
0.446622,0.814592,0.381617
0.468282,0.728916,0.244762
0.595009,0.778081,0.328177
0.524279,0.768663,0.300120
0.622535,0.704963,0.303311
0.539007,0.657564,0.303336
0.551396,0.738584,0.404020
0.544516,0.746426,0.317010
0.553885,0.713854,0.220604
0.493675,0.682987,0.321035
0.532126,0.762520,0.307305
0.551599,0.692875,0.298263
0.539920,0.681179,0.217892
0.494085,0.752516,0.276774
0.550065,0.720497,0.151800
0.628890,0.739225,0.322402
0.673759,0.714519,0.183113
0.533350,0.770737,0.264962
0.680659,0.710879,0.400541
0.562421,0.736365,0.241761
0.580463,0.632382,0.228814
0.489669,0.743452,0.420772
0.591465,0.669843,0.305929
0.647959,0.622026,0.356382
0.568749,0.820680,0.099779
0.656431,0.836475,0.278738
0.558261,0.803337,0.285745
0.499644,0.598768,0.307060
0.542854,0.666842,0.220589
0.606700,0.751639,0.228613
0.464376,0.720498,0.244183
0.471143,0.504299,0.247172
0.592132,0.772355,0.487525
0.544567,0.703091,0.355480
0.574375,0.853664,0.235972
0.516781,0.884466,0.423621
0.571404,0.857278,0.312135
0.539302,0.598945,0.343457
0.530373,0.742732,0.381272
0.655953,0.718311,0.250558
0.460037,0.784074,0.228815
0.642945,0.839139,0.272551
0.451199,0.714586,0.343945
0.512598,0.701455,0.243287
0.427192,0.664269,0.177592
0.551704,0.615959,0.348195
0.678378,0.732058,0.356807
0.601297,0.661496,0.275631
0.597884,0.689175,0.389192
0.676375,0.713921,0.377128
0.540652,0.860977,0.330070
0.553013,0.768091,0.339500
0.492013,0.755752,0.280047
0.503988,0.657772,0.326501
0.687968,0.700198,0.375708
0.564740,0.655535,0.156392
0.599759,0.679955,0.422229
0.392902,0.680064,0.298260
0.515174,0.724215,0.311472
0.477430,0.717118,0.309294
0.612974,0.746881,0.311687
0.494853,0.663683,0.260897
0.676773,0.874513,0.310352
0.617804,0.745557,0.123586
0.685962,0.746822,0.221827
0.635014,0.702182,0.373139
0.599248,0.791566,0.231138
0.681674,0.735449,0.237885
0.573511,0.750445,0.324696
0.594931,0.670039,0.392279
0.616176,0.599530,0.371013
0.658751,0.614661,0.356882
0.483971,0.871874,0.362352
0.623220,0.725246,0.318765
0.637468,0.699462,0.300089
0.525938,0.599646,0.207238
0.682076,0.689117,0.282382
0.436488,0.712908,0.185483
0.574034,0.718091,0.223152
0.519279,0.734378,0.188710
0.574828,0.687372,0.328410
0.543393,0.621778,0.283945
0.707896,0.687594,0.212474
0.721516,0.646568,0.344916
0.547239,0.749958,0.257400
0.655194,0.685836,0.254649
0.544154,0.849388,0.342723
0.648641,0.810108,0.278402
0.594768,0.719286,0.257767
0.570339,0.635938,0.355343
0.596354,0.678289,0.270759
0.682840,0.704916,0.387967
0.548226,0.841305,0.284804
0.585177,0.711602,0.246353
0.489177,0.659280,0.269126
0.561446,0.624366,0.343356
0.586021,0.622869,0.249506
0.568336,0.789292,0.249120
0.511344,0.710208,0.262643
0.630267,0.772337,0.251151
0.519540,0.570084,0.185541
0.554790,0.698151,0.353613
0.553492,0.732027,0.373166
0.394626,0.612082,0.290581
0.471038,0.859763,0.221474
0.627289,0.685616,0.203617
0.523346,0.558855,0.252806
0.663087,0.664807,0.333438
0.589290,0.533104,0.273756
0.602655,0.746428,0.190296
0.497542,0.652864,0.257713
0.586417,0.708005,0.322755
0.647706,0.766217,0.273455
0.442901,0.850055,0.252100
0.574750,0.731037,0.232900
0.559162,0.821528,0.473982
0.610822,0.698822,0.386187
0.637563,0.723024,0.230752
0.614363,0.748627,0.268538
0.616739,0.597625,0.252500
0.481878,0.801077,0.259982
0.537063,0.616609,0.358575
0.711993,0.688506,0.239384
0.532463,0.636799,0.250285
0.681349,0.729970,0.427267
0.615957,0.771278,0.211409
0.399143,0.693661,0.299084
0.571963,0.713923,0.251368
0.401173,0.647445,0.311189
0.625110,0.773652,0.234522
0.695127,0.736215,0.222709
0.503467,0.847007,0.360192
0.547569,0.747937,0.226166
0.571118,0.551860,0.149325
0.514101,0.760569,0.356213
0.606049,0.718206,0.282169
0.644374,0.684188,0.326206
0.578917,0.655345,0.252597
0.615800,0.687352,0.300605
0.599016,0.653075,0.334934
0.512255,0.653668,0.391863
0.493276,0.798206,0.239205
0.510185,0.664786,0.373740
0.595047,0.607579,0.153143
0.652383,0.605672,0.218185
0.525921,0.683384,0.228028
0.540284,0.625666,0.260535
0.520076,0.625363,0.314275
0.591426,0.728824,0.263755
0.655888,0.699505,0.185836
0.473251,0.721269,0.231393
0.527182,0.751283,0.153253
0.663778,0.778656,0.316805
0.627685,0.762198,0.212657
0.585423,0.781912,0.298469
0.573681,0.781804,0.294348
0.601449,0.734540,0.241288
0.688240,0.658848,0.296208
0.521437,0.713339,0.216874
0.636411,0.663285,0.223932
0.642238,0.718084,0.180849
0.688206,0.754612,0.282385
0.570520,0.642897,0.274589
0.558305,0.648441,0.393582
0.597276,0.658743,0.230614
0.600111,0.691315,0.269009
0.653004,0.662119,0.256853
0.581248,0.642751,0.292872
0.584170,0.828642,0.248774
0.635400,0.765860,0.207979
0.515618,0.691178,0.314488
0.602567,0.766338,0.340012
0.643467,0.596262,0.034180
0.579799,0.817131,0.204426
0.619678,0.695063,0.336120
0.636084,0.712079,0.258865
0.560574,0.704196,0.094847
0.654504,0.685386,0.252162
0.559242,0.568794,0.269038
0.643953,0.661961,0.314540
0.490738,0.788357,0.236711
0.528639,0.697067,0.357764
0.697419,0.573793,0.296310
0.565192,0.641064,0.316973
0.546564,0.695845,0.378779
0.573743,0.698215,0.339312
0.568594,0.663905,0.234686
0.587595,0.603756,0.256175
0.611319,0.583241,0.320696
0.643963,0.476530,0.198733
0.604095,0.643092,0.175363
0.483551,0.601709,0.311736
0.636487,0.669005,0.212293
0.503232,0.794376,0.362766
0.620223,0.539271,0.345572
0.739810,0.659904,0.400085
0.699283,0.626852,0.201762
0.592455,0.711540,0.282914
0.619510,0.691802,0.292356
0.623493,0.815797,0.212463
0.552925,0.708462,0.264355
0.441747,0.684343,0.319739
0.636882,0.780500,0.216689
0.557848,0.699089,0.261649
0.560429,0.769026,0.319151
0.666932,0.778169,0.335458
0.448185,0.709548,0.167313
0.517678,0.651147,0.245306
0.618036,0.642425,0.425259
0.646882,0.636607,0.236428
0.577631,0.736043,0.187064
0.552397,0.689182,0.345755
0.551479,0.532016,0.189344
0.455260,0.519535,0.301602
0.564057,0.735631,0.265336
0.615571,0.607095,0.179718
0.550665,0.703649,0.192576
0.681523,0.607151,0.134272
0.673213,0.657063,0.255431
0.537179,0.618735,0.302952
0.525911,0.631038,0.146134
0.637855,0.691841,0.232904
0.632076,0.685696,0.355292
0.564947,0.757320,0.177681
0.632407,0.573120,0.275877
0.569021,0.588122,0.187389
0.691456,0.653974,0.261446
0.592209,0.700383,0.154050
0.665431,0.652065,0.222784
0.549634,0.648421,0.168315
0.660879,0.649191,0.311009
0.574154,0.793815,0.223846
0.477541,0.606510,0.305887
0.578845,0.663710,0.187066
0.630793,0.650073,0.177213
0.643019,0.718388,0.379072
0.570329,0.731851,0.330117
0.599238,0.723606,0.339361
0.733690,0.652406,0.217434
0.528170,0.688536,0.483113
0.632522,0.770367,0.232115
0.509730,0.731219,0.266515
0.565568,0.639730,0.258949
0.671579,0.638525,0.152675
0.831899,0.622091,0.305174
0.579365,0.630016,0.299960
0.584164,0.720141,0.249903
0.483718,0.640210,0.266780
0.633520,0.563562,0.305630
0.584762,0.785283,0.268380
0.636316,0.816048,0.278528
0.540513,0.817603,0.264761
0.560640,0.766794,0.194488
0.616038,0.659504,0.152837
0.698972,0.673850,0.209335
0.659248,0.705300,0.249274
0.623718,0.564363,0.230753
0.527060,0.735221,0.242830
0.613259,0.673408,0.293203
0.569355,0.800902,0.142629
0.703222,0.549706,0.144610
0.533008,0.655184,0.196181
0.524209,0.765727,0.218929
0.603046,0.499917,0.154892
0.704920,0.621269,0.212938
0.525383,0.679068,0.153424
0.563388,0.650104,0.139676
0.542542,0.731472,0.194905
0.509304,0.703308,0.303432
0.595182,0.686502,0.314253
0.685647,0.618116,0.329662
0.653207,0.662568,0.195392
0.594930,0.687018,0.318496
0.665434,0.548192,0.255057
0.683577,0.600279,0.312649
0.629086,0.672356,0.339945
0.577936,0.559859,0.156346
0.415492,0.788597,0.266378
0.607893,0.607638,0.304933
0.668877,0.582235,0.254486
0.543713,0.592918,0.265600
0.533844,0.674714,0.117800
0.614294,0.689088,0.289844
0.627083,0.717244,0.385164
0.652404,0.693117,0.132860
0.537406,0.806827,0.320780
0.568523,0.664191,0.250856
0.627417,0.733673,0.273256
0.614120,0.727630,0.367494
0.657974,0.788802,0.189197
0.597978,0.681005,0.116428
0.574053,0.719927,0.132153
0.570321,0.631023,0.259674
0.668060,0.533673,0.281897
0.625106,0.612525,0.173963
0.604630,0.642678,0.321481
0.569292,0.612721,0.182047
0.697163,0.632674,0.365456
0.611421,0.612917,0.241143
0.492582,0.675437,0.324773
0.551360,0.668052,0.272785
0.627325,0.556891,0.184014
0.613258,0.677834,0.231402
0.556524,0.684631,0.129993
0.671661,0.586283,0.270565
0.617767,0.623009,0.305052
0.631216,0.569145,0.321124
0.580798,0.699459,0.146909
0.616200,0.704176,0.337029
0.543630,0.623766,0.210543
0.598895,0.662239,0.266403
0.621034,0.629242,0.304869
0.593270,0.745175,0.236539
0.564781,0.619505,0.273496
0.630265,0.731364,0.365080
0.721332,0.683964,0.173632
0.528793,0.618699,0.286117
0.535841,0.713060,0.362362
0.604929,0.604158,0.176620
0.572754,0.571783,0.091871
0.603244,0.719337,0.243697
0.541900,0.616512,0.216361
0.570827,0.577194,0.159010
0.515162,0.570592,0.295499
0.490334,0.688518,0.321991
0.626559,0.668003,0.287937
0.590656,0.651709,0.186781
0.505928,0.646900,0.217806
0.601101,0.456623,0.184797
0.577389,0.601842,0.187431
0.732857,0.631527,0.109942
0.566051,0.673672,0.200647
0.652024,0.601787,0.126224
0.578662,0.677589,0.189685
0.746038,0.489845,0.335568
0.680388,0.615424,0.283029
0.683171,0.676008,0.311496
0.737990,0.645336,0.204966
0.610787,0.685520,0.212522
