m_campaign_0,m_campaign_1,m_campaign_2
0.181408,0.420508,0.624759
0.292401,0.879460,0.557842
0.234513,0.458719,0.875223
0.375079,0.692895,0.721484
0.170435,0.985132,0.760900
0.215805,0.349087,0.524188
0.226154,0.377682,0.631348
0.304394,0.737214,0.750394
0.102554,0.756373,0.832625
0.179814,0.085513,0.932162
0.335322,0.213370,0.772838
0.048461,0.406195,0.715514
0.294136,0.413010,0.787498
0.182027,0.128589,0.838158
0.296879,0.148762,0.707299
0.015444,0.291819,0.561376
0.169318,0.762937,0.739086
0.071612,0.501963,0.655399
0.241388,0.239900,0.676850
0.144769,0.197626,0.551474
0.255168,0.064790,0.667170
0.359891,0.455780,0.801364
0.094923,0.986128,0.795988
0.311631,0.272943,0.583111
0.060070,0.629820,0.939837
0.173332,0.463202,0.749458
0.185599,0.548646,0.669544
0.200120,0.224447,0.759135
0.399535,0.772691,0.665760
0.277488,0.742774,0.663857
0.154507,0.761501,0.566621
0.143621,0.572758,0.677676
0.310877,0.086107,0.649580
0.319526,0.819832,0.627820
0.205477,0.014215,0.680094
0.163944,0.241826,0.670234
0.457812,0.408532,0.659518
0.156424,0.306251,0.778396
0.116303,0.499163,0.666333
0.318923,0.370230,0.631915
0.290250,0.331860,0.638299
0.245500,0.263333,0.703080
0.374330,0.072018,0.651979
0.345673,0.434293,0.532215
0.268705,0.031288,0.470881
0.309788,0.084996,0.770911
0.136978,0.179131,0.803728
0.100876,0.320198,0.796048
0.246091,0.977169,0.634536
0.258615,0.795220,0.629873
0.110728,0.020983,0.848970
0.177068,0.733699,0.916825
0.335504,0.168116,0.765416
0.217989,0.161872,0.704265
0.222222,0.768737,0.533713
0.120210,0.199914,0.772225
0.209239,0.426835,0.646397
0.208602,0.577351,0.829077
0.077167,0.739060,0.792606
0.410498,0.714165,0.656435
0.220483,0.380059,0.724378
0.010450,0.514239,0.754910
0.276486,0.303291,0.955559
0.402879,0.674373,0.699989
0.225128,0.421874,0.723702
0.157429,0.800447,0.616161
0.117959,0.999741,0.653520
0.246763,0.368565,0.727181
0.120539,0.400211,0.730918
0.222059,0.808357,0.625108
0.228268,0.305401,0.679417
0.379006,0.314805,0.645022
0.067972,0.539670,0.564614
0.202845,0.370390,0.574657
0.267424,0.111147,0.789796
0.114380,0.294953,0.658790
0.175180,0.997802,0.681411
0.062273,0.442368,0.735182
0.261923,0.848369,0.382405
0.076557,0.127868,0.670304
0.176950,0.442156,0.637643
0.315718,0.112970,0.581306
0.196065,0.725027,0.730275
0.336970,0.329425,0.461112
0.274295,0.900117,0.662275
0.338681,0.355702,0.893683
0.095172,0.996263,0.793208
0.068728,0.509449,0.599169
0.066828,0.976753,0.712628
0.313512,0.425574,0.682217
0.236487,0.310346,0.676477
0.202012,0.789284,0.826408
0.109440,0.371605,0.629890
0.247093,0.335016,0.565766
0.156982,0.886186,0.634869
0.257530,0.628539,0.692980
0.193135,0.466072,0.726504
0.204683,0.761023,0.743714
0.282196,0.303792,0.650388
0.079128,0.169813,0.820759
0.222328,0.839598,0.718152
0.121251,0.247381,0.785897
0.288715,0.196380,0.626356
0.200119,0.330969,0.684542
0.428873,0.129079,0.612007
0.116384,0.874367,0.813282
0.379736,0.465015,0.643664
0.286124,0.153855,0.693666
0.198261,0.492093,0.694305
0.290692,0.415645,0.686992
0.228423,0.455907,0.975822
0.242057,0.002511,0.896787
0.337642,0.324184,0.784675
0.063760,0.838283,0.779354
0.298930,0.553888,0.751668
0.173597,0.758819,0.698668
0.158996,0.502119,0.667966
0.452183,0.171721,0.756507
0.279320,0.096079,0.592235
0.199308,0.227177,0.546106
0.183828,0.746010,0.683294
0.317656,0.460252,0.710073
0.076055,0.253846,0.548784
0.256821,0.208989,0.860473
0.282021,0.850628,0.678047
0.285515,0.682739,0.661664
0.158126,0.004861,0.813795
0.284615,0.970147,0.758289
0.130316,0.777482,0.640620
0.168614,0.809033,0.719953
0.182541,0.093272,0.705607
0.213032,0.651189,0.680242
0.088676,0.375293,0.627353
0.179923,0.430834,0.642033
0.000541,0.411952,0.722204
0.267511,0.423266,0.707717
0.305920,0.047847,0.600616
0.099945,0.111485,0.918200
0.255492,0.862328,0.631641
0.293526,0.048632,0.684672
0.410242,0.683873,0.711899
0.302511,0.915167,0.789014
0.184195,0.600956,0.752723
0.405687,0.356439,0.742289
0.395276,0.136025,0.629117
0.203753,0.817783,0.709780
0.270327,0.425393,0.734010
0.337735,0.530748,0.695001
0.197008,0.507923,0.797202
0.311179,0.881886,0.606446
0.254859,0.726714,0.545354
0.150411,0.598787,0.766886
0.274856,0.962698,0.471352
0.220305,0.778543,0.579179
0.079686,0.330209,0.714042
0.176016,0.430375,0.849365
0.068832,0.541159,0.726872
0.197013,0.744779,0.752696
0.185294,0.492514,0.674471
0.184103,0.797271,0.856863
0.224226,0.191276,0.612118
0.093151,0.806639,0.824094
0.351628,0.774567,0.620633
0.249936,0.382659,0.833202
0.294547,0.135307,0.563391
0.327672,0.709855,0.570683
0.223475,0.764590,0.654402
0.046224,0.235579,0.742190
0.257706,0.666034,0.525635
0.219890,0.589096,0.818996
0.295384,0.659388,0.763252
0.210750,0.611690,0.735299
0.290585,0.301569,0.684749
0.475644,0.805147,0.725717
0.165575,0.532499,0.822516
0.112166,0.563878,0.694033
0.176090,0.965023,0.704278
0.270202,0.313918,0.576500
0.187936,0.194142,0.686370
0.224751,0.223165,0.677204
0.095153,0.436055,0.659406
0.261995,0.101938,0.814305
0.146539,0.367369,0.838197
0.119021,0.361608,0.566167
0.310799,0.132235,0.698423
0.218739,0.357531,0.366828
0.199054,0.450169,0.674137
0.328799,0.085848,0.771563
0.075630,0.690899,0.598607
0.253324,0.760588,0.690612
0.159645,0.508090,0.831975
0.113737,0.758816,0.835291
0.247385,0.408644,0.656095
0.168747,0.305248,0.560769
0.160153,0.209498,0.621395
0.359783,0.295278,0.630600
0.121938,0.273821,0.799374
0.205837,0.895919,0.698992
0.031730,0.631034,0.737653
0.109375,0.896325,0.731109
0.320589,0.051185,0.694111
0.282053,0.808487,0.841998
0.216853,0.035988,0.674823
0.129416,0.272670,0.732446
0.217080,0.461716,0.746132
0.018315,0.891196,0.590468
0.258143,0.098086,0.705083
0.259236,0.685721,0.771074
0.239641,0.556628,0.606484
0.230596,0.429219,0.753333
0.068817,0.235796,0.527786
0.136756,0.339103,0.744285
0.221229,0.391431,0.790429
0.176723,0.964659,0.574649
0.441836,0.051120,0.688943
0.344293,0.951520,0.633381
0.105096,0.261709,0.737997
0.225151,0.036046,0.751978
0.253341,0.549919,0.780210
0.098975,0.722059,0.656640
0.155521,0.664420,0.949508
0.258993,0.929892,0.793096
0.330092,0.597863,0.713519
0.163275,0.758235,0.695248
0.134507,0.734718,0.599887
0.293788,0.828305,0.732852
0.223894,0.554999,0.811274
0.197116,0.005138,0.857323
0.139645,0.726191,0.827912
0.068202,0.364906,0.665958
0.025203,0.607871,0.653904
0.222633,0.934736,0.577172
0.119189,0.144293,0.790271
0.397896,0.956765,0.716748
0.086306,0.868987,0.646381
0.191103,0.038561,0.752072
0.176842,0.283879,0.706788
0.132481,0.689870,0.603923
0.268863,0.312402,0.758768
0.239021,0.538880,0.757488
0.261886,0.421961,0.653196
0.073911,0.934084,0.868553
0.166143,0.507226,0.636789
0.207717,0.905397,0.848834
0.184843,0.716678,0.787777
0.046542,0.678842,0.572051
0.120175,0.543141,0.810662
0.360976,0.950826,0.657159
0.109080,0.753249,0.679887
0.305996,0.023749,0.661036
0.293919,0.850467,0.507679
0.175994,0.094182,0.718407
0.194712,0.627518,0.591064
0.294631,0.486771,0.551593
0.249005,0.398216,0.860145
0.299715,0.177525,0.776662
0.271635,0.837824,0.689956
0.251950,0.599136,0.717531
0.337191,0.691734,0.699099
0.294174,0.492691,0.756629
0.115028,0.124750,0.725853
0.268698,0.288137,0.699245
0.075985,0.739261,0.687551
0.184629,0.816296,0.782993
0.177368,0.798100,0.543045
0.122888,0.306994,0.762183
0.354907,0.976149,0.743180
0.080155,0.755515,0.700618
0.008173,0.735087,0.831345
0.158296,0.839564,0.771707
0.436378,0.601850,0.842684
0.142138,0.530513,0.729015
0.297229,0.977983,0.724666
0.112918,0.085446,0.613329
0.224246,0.140202,0.695310
0.374326,0.966330,0.755666
0.259167,0.450327,0.584950
0.407381,0.407821,0.805807
0.221274,0.865238,0.701815
0.413732,0.848380,0.616118
0.299756,0.631107,0.605996
0.278336,0.339777,0.830769
0.323201,0.869994,0.679204
0.235813,0.102907,0.629038
0.167081,0.653647,0.670954
0.209795,0.760057,0.708829
0.130682,0.546934,0.737257
0.278102,0.579001,0.548400
0.111826,0.976350,0.763077
0.221936,0.595402,0.570381
0.211672,0.446285,0.713559
0.246593,0.846868,0.761977
0.272553,0.195312,0.668691
0.087398,0.178266,0.714577
0.234107,0.813749,0.819527
0.181672,0.799140,0.738072
0.231331,0.153904,0.725450
0.252712,0.374378,0.499061
0.224019,0.508355,0.827927
0.264015,0.572668,0.742250
0.207764,0.087607,0.812545
0.193751,0.192598,0.694762
0.148419,0.656175,0.735796
0.131505,0.120774,0.758581
0.253084,0.298681,0.609482
0.253199,0.203356,0.650717
0.120664,0.041803,0.700991
0.391853,0.499931,0.686691
0.246388,0.773595,0.561454
0.210517,0.516079,0.849697
0.301434,0.074657,0.677190
0.199549,0.905646,0.475747
0.196958,0.859756,0.560675
0.140269,0.142452,0.671857
0.106670,0.224147,0.513102
0.257745,0.454347,0.636023
0.302644,0.559507,0.772831
0.248209,0.195206,0.604965
0.170286,0.064460,0.749672
0.221566,0.836728,0.730493
0.218490,0.720070,0.687420
0.353827,0.850988,0.762093
0.175080,0.282085,0.715473
0.109896,0.006237,0.671563
0.317365,0.494001,0.722145
0.326533,0.423527,0.511145
0.052360,0.446251,0.718116
0.121581,0.795080,0.564565
0.237067,0.706368,0.808675
0.281915,0.683247,0.835589
0.229405,0.427035,0.880053
0.119351,0.426677,0.705080
0.090936,0.351358,0.770881
0.204316,0.788444,0.734971
0.291425,0.519472,0.581963
0.127713,0.932716,0.564299
0.069633,0.259675,0.892476
0.215416,0.324136,0.659143
0.119428,0.775325,0.709205
0.065082,0.020628,0.708645
0.276688,0.352067,0.573876
0.293573,0.990729,0.812265
0.177766,0.397139,0.707685
0.150454,0.048365,0.804982
0.145700,0.447885,0.618635
0.168270,0.216233,0.772599
0.221864,0.208222,0.597113
0.209681,0.762331,0.561365
0.166819,0.242031,0.644734
0.237366,0.181253,0.701899
0.247651,0.448263,0.754721
0.217212,0.869286,0.644467
0.174985,0.886490,0.665453
0.233837,0.812961,0.551797
0.225642,0.171233,0.690876
0.162903,0.718353,0.784904
0.152965,0.479304,0.581825
0.214105,0.850892,0.579236
0.230853,0.966244,0.528882
0.230457,0.738685,0.740598
0.173856,0.237321,0.665286
0.219078,0.040894,0.621899
0.419991,0.562243,0.723860
0.185166,0.465799,0.566674
0.302190,0.964054,0.547652
0.073102,0.685948,0.740080
0.316538,0.269753,0.690266
0.358075,0.057979,0.738500
0.141316,0.034816,0.744508
0.018258,0.988427,0.583892
0.198689,0.602389,0.911763
0.116303,0.182451,0.689502
0.391536,0.509126,0.662572
0.328170,0.160305,0.769867
0.376908,0.689257,0.811773
0.228684,0.166234,0.578355
0.206570,0.571872,0.628766
0.298027,0.619184,0.828450
0.241317,0.948887,0.777314
0.137399,0.438955,0.538154
0.352029,0.939739,0.540034
0.188052,0.000979,0.697215
0.276784,0.856140,0.666358
0.203082,0.703894,0.795227
0.116527,0.346004,0.517172
0.150965,0.776912,0.672745
0.221238,0.982188,0.587569
0.101576,0.459542,0.825488
0.020310,0.279483,0.870574
0.186617,0.748742,0.710776
0.273099,0.035250,0.772159
0.231320,0.836605,0.744030
0.158623,0.688375,0.719691
0.259379,0.793432,0.855190
0.199058,0.443774,0.734714
0.529776,0.350151,0.713998
0.277600,0.356394,0.660847
0.297204,0.764406,0.873667
0.140641,0.961538,0.507985
0.105206,0.547151,0.775920
0.121940,0.178390,0.730310
0.186215,0.617355,0.584848
0.205831,0.134475,0.736510
0.120371,0.599782,0.788260
0.278902,0.066502,0.830629
0.313315,0.581595,0.644321
0.156441,0.828201,0.691162
0.204829,0.449579,0.874287
0.226268,0.601086,0.767249
0.260887,0.503191,0.603397
0.103338,0.554013,0.785734
0.146762,0.806454,0.656876
0.263361,0.400631,0.643529
0.219682,0.262061,0.724630
0.329432,0.241658,0.748285
0.190062,0.633353,0.774707
0.179839,0.825045,0.580387
0.153868,0.541035,0.666799
0.132192,0.667947,0.734335
0.240895,0.266184,0.300635
0.142136,0.688590,0.553087
0.310495,0.176672,0.770154
0.143854,0.126155,0.582415
0.246991,0.005698,0.726914
0.219680,0.035045,0.726359
0.235022,0.453208,0.718117
0.326909,0.721713,0.736679
0.111794,0.377786,0.650754
0.104250,0.464456,0.650112
0.092808,0.597503,0.597444
0.070378,0.021239,0.706153
0.211260,0.222223,0.598857
0.110244,0.013042,0.846540
0.288364,0.757678,0.824269
0.030298,0.019688,0.616118
0.171764,0.842285,0.468076
0.196286,0.648761,0.763716
0.127541,0.658831,0.923110
0.166963,0.807436,0.730285
0.129522,0.527482,0.666049
0.147032,0.997472,0.791186
0.346496,0.868236,0.739065
0.182473,0.221082,0.640808
0.174623,0.006261,0.715109
0.230553,0.540598,0.655753
0.244484,0.947677,0.582920
0.243441,0.887873,0.759011
0.074962,0.320987,0.676672
0.223118,0.162509,0.801277
0.264931,0.196493,0.704434
0.284240,0.437319,0.747907
0.224790,0.879974,0.704028
0.096508,0.471321,0.690709
0.074415,0.928876,0.834897
0.158331,0.517939,0.863022
0.346991,0.036751,0.611601
0.196143,0.592349,0.709770
0.326941,0.874540,0.745355
0.192967,0.813543,0.752456
0.270852,0.888086,0.542609
0.199208,0.890429,0.595599
0.256902,0.434807,0.642062
0.156757,0.073947,0.854604
0.323924,0.232823,0.752050
0.142431,0.957021,0.748651
0.010106,0.339201,0.776201
0.260530,0.751608,0.609725
0.247881,0.926667,0.617266
0.242534,0.160378,0.666595
0.250872,0.087404,0.584643
0.224217,0.511648,0.730149
0.089881,0.696269,0.715288
0.245857,0.082110,0.623576
0.010729,0.575717,0.685880
0.116349,0.841742,0.633907
0.183394,0.555998,0.798160
0.172722,0.471857,0.603435
0.091522,0.165084,0.859804
0.184902,0.092835,0.639636
0.233763,0.748297,0.721583
0.172492,0.313874,0.662543
0.256844,0.654350,0.594782
0.132053,0.334638,0.621633
0.101903,0.484788,0.775391
0.268908,0.160518,0.677118
0.245728,0.216479,0.688938
0.185499,0.163095,0.762075
0.099066,0.423469,0.830625
0.244360,0.375586,0.668819
0.269236,0.067847,0.709328
0.109587,0.703923,0.534678
0.251399,0.053100,0.812300
0.166893,0.372010,0.710557
0.338550,0.219094,0.809376
0.269730,0.811778,0.690980
0.144736,0.064127,0.736295
0.355006,0.372433,0.921917
0.032949,0.503355,0.848108
0.117035,0.545052,0.757453
0.135403,0.294215,0.526434
0.263773,0.142064,0.792315
0.209275,0.744914,0.632229
0.194121,0.445971,0.899573
0.129441,0.775456,0.894051
0.271278,0.320866,0.663086
0.090698,0.484526,0.633137
0.137036,0.186090,0.771691
0.288072,0.547381,0.769668
0.190847,0.462581,0.704724
0.317309,0.317625,0.648089
0.228121,0.736887,0.722525
0.282155,0.846504,0.725261
0.117923,0.661299,0.586352
0.156499,0.394094,0.875006
0.172299,0.549254,0.758038
0.201430,0.937415,0.659312
0.196106,0.307345,0.493179
0.294044,0.409681,0.757886
0.112945,0.657023,0.681270
0.305753,0.579175,0.689921
0.323492,0.966699,0.611135
0.069854,0.203968,0.670325
0.014680,0.129709,0.601214
0.150087,0.215289,0.722821
0.178370,0.604919,0.652883
0.389754,0.066499,0.620236
0.067469,0.635741,0.750099
0.279358,0.400214,0.609327
0.196831,0.479305,0.668466
0.096215,0.586279,0.715831
0.169584,0.855847,0.836510
0.173365,0.312127,0.705894
0.135906,0.665558,0.740289
0.150533,0.773536,0.692935
0.183155,0.017312,0.582142
0.378810,0.371442,0.659482
0.192767,0.908989,0.560439
0.365729,0.147287,0.783298
0.037973,0.444334,0.707597
0.064278,0.406608,0.785047
0.035450,0.373292,0.812211
0.244972,0.395378,0.556109
0.128716,0.454933,0.672368
0.221741,0.744223,0.782282
0.284170,0.432729,0.668092
0.160661,0.926489,0.792509
0.136538,0.779645,0.557398
0.261783,0.822219,0.684513
0.196947,0.240813,0.775007
0.104015,0.495429,0.782894
0.076387,0.366787,0.766071
0.265308,0.124220,0.717823
0.309658,0.650689,0.831722
0.324186,0.823872,0.692069
0.205325,0.610485,0.645927
0.105650,0.974598,0.702630
0.130419,0.209240,0.716798
0.191456,0.621430,0.894604
0.305912,0.655206,0.735132
0.240743,0.922667,0.595976
0.144871,0.195353,0.791728
0.271111,0.700249,0.611024
0.187000,0.781278,0.700772
0.412379,0.994312,0.687237
0.185340,0.023493,0.588921
0.299816,0.268816,0.799492
0.021290,0.924443,0.553371
0.259666,0.492674,0.710272
0.177802,0.610104,0.798201
0.202609,0.885777,0.823788
0.121781,0.118955,0.885937
0.348415,0.981133,0.503883
0.122054,0.496539,0.843787
0.218035,0.402638,0.942950
0.227022,0.751216,0.607452
0.308783,0.546692,0.515019
0.194683,0.445532,0.697421
0.296914,0.033105,0.914125
0.208716,0.483578,0.799316
0.372049,0.682123,0.666756
0.259194,0.446690,0.607003
0.336647,0.147529,0.605001
0.358637,0.506477,0.615499
0.286596,0.116057,0.727378
0.093011,0.859192,0.661636
0.093901,0.094177,0.701201
0.231857,0.193580,0.816193
0.144014,0.077138,0.823383
0.174443,0.749499,0.645207
0.113173,0.827897,0.628563
0.273091,0.332277,0.706778
0.307052,0.719167,0.596482
0.097437,0.982158,0.605073
0.206981,0.928070,0.751736
0.176931,0.965731,0.694993
0.282316,0.226542,0.770869
0.194273,0.559611,0.719286
0.263392,0.614697,0.908190
0.219161,0.251172,0.826939
0.402845,0.080827,0.662734
0.183084,0.437504,0.812700
0.425557,0.909987,0.560966
0.182041,0.067314,0.629865
0.116288,0.530451,0.628969
0.279619,0.751733,0.591687
0.144161,0.745735,0.807056
0.219074,0.894744,0.804674
0.239633,0.255984,0.721808
0.122064,0.365863,0.691711
0.041404,0.217204,0.674074
0.423613,0.918755,0.735510
0.292127,0.536702,0.678149
0.093590,0.680640,0.576786
0.304258,0.357234,0.587448
0.140226,0.964237,0.805758
0.137019,0.065085,0.619915
0.276475,0.048340,0.799848
0.271560,0.528200,0.681124
0.303413,0.730735,0.598372
0.099019,0.303438,0.934929
0.268500,0.418854,0.670236
0.195458,0.872118,0.657938
0.159086,0.431240,0.812017
0.264442,0.368268,0.543470
0.303073,0.758426,0.631929
0.158173,0.869802,0.714028
0.106168,0.344141,0.778411
0.440320,0.817661,0.682172
0.341202,0.509284,0.717862
0.149277,0.695370,0.608623
0.291018,0.911333,0.804496
0.077561,0.415759,0.613665
0.336922,0.062240,0.811152
0.277145,0.803709,0.692572
0.121127,0.074097,0.632334
0.150899,0.462628,0.694677
0.226568,0.896104,0.506533
0.166924,0.210481,0.854634
0.265025,0.366818,0.746041
0.225759,0.638059,0.866629
0.124481,0.627757,0.690523
0.230280,0.981980,0.687549
0.020704,0.442714,0.809120
0.088281,0.161040,0.774407
0.108574,0.649299,0.637394
0.166386,0.351132,0.646590
0.018012,0.818287,0.713194
0.348707,0.109513,0.873920
0.134679,0.989047,0.669173
0.143851,0.256211,0.666415
0.172028,0.062012,0.795608
0.357254,0.834798,0.760602
0.165904,0.748910,0.641064
0.185935,0.196925,0.662754
0.151677,0.008929,0.671525
0.399147,0.999304,0.844666
0.169270,0.266172,0.771715
0.074306,0.968271,0.625530
0.242824,0.498065,0.560447
0.259193,0.824854,0.700533
0.171161,0.881839,0.658876
0.125893,0.146548,0.844937
0.180499,0.625147,0.784058
0.187896,0.500903,0.518357
0.460503,0.163001,0.736136
0.308779,0.844458,0.630293
0.233062,0.669892,0.763303
0.120138,0.473780,0.785233
0.251011,0.338569,0.649429
0.272079,0.942638,0.723614
0.069780,0.610314,0.718012
0.173006,0.263148,0.518166
0.159343,0.327654,0.792383
0.220242,0.534639,0.511823
0.241505,0.158846,0.720547
0.115842,0.480164,0.789477
0.195417,0.072161,0.519648
0.442501,0.047225,0.810923
0.022854,0.233795,0.743535
0.170842,0.379193,0.754749
0.161321,0.082434,0.690613
0.179582,0.123008,0.659330
0.313671,0.096222,0.813127
0.187708,0.624530,0.643296
0.320417,0.749598,0.761641
0.221521,0.959467,0.549203
0.184322,0.276500,0.628271
0.138511,0.992042,0.714957
0.294483,0.151990,0.830508
0.239152,0.675655,0.729561
0.126164,0.215679,0.952071
0.096297,0.737202,0.562936
0.094332,0.429158,0.625107
0.334781,0.366687,0.847375
0.179033,0.936540,0.775795
0.293225,0.309676,0.776116
0.326879,0.819223,0.800365
0.130630,0.996208,0.702775
0.039803,0.020165,0.547879
0.115474,0.937996,0.770870
0.276594,0.116512,0.447134
0.022335,0.810543,0.551223
0.218669,0.136198,0.783008
0.119242,0.456536,0.681514
0.274535,0.652696,0.662837
0.197799,0.923158,0.675884
0.214929,0.493146,0.739085
0.150268,0.320319,0.668380
0.192207,0.690570,0.673970
0.050474,0.527964,0.772810
0.289218,0.444631,0.837291
0.333832,0.887336,0.594790
0.270076,0.377238,0.819588
0.201779,0.068133,0.690397
0.302508,0.919435,0.650014
0.006482,0.497027,0.601927
0.244976,0.093774,0.612611
0.274769,0.059376,0.807292
0.159292,0.477978,0.828382
0.307958,0.131041,0.912167
0.000343,0.267892,0.701577
0.235977,0.675727,0.899090
0.152369,0.308066,0.766604
0.235066,0.589440,0.779632
0.138231,0.697383,0.537217
0.125375,0.381713,0.740158
0.234424,0.399985,0.769713
0.202101,0.055770,0.763169
0.117881,0.303386,0.839947
0.321998,0.901734,0.595767
0.320068,0.985883,0.669103
0.215050,0.648326,0.643544
0.256153,0.806466,0.696441
0.190931,0.364129,0.766221
0.286311,0.162764,0.630794
0.298479,0.418643,0.703459
0.273728,0.047080,0.611083
0.135779,0.476128,0.634013
0.032208,0.468162,0.544350
0.242897,0.105937,0.634793
0.180999,0.420894,0.674559
0.326278,0.102050,0.547153
0.309406,0.664553,0.666626
0.211142,0.252973,0.770378
0.172487,0.967412,0.611991
0.258141,0.124486,0.677132
0.257095,0.590964,0.803323
0.249446,0.108379,0.635312
0.301947,0.391447,0.662097
0.221967,0.690851,0.546903
0.206787,0.532526,0.748482
0.206999,0.418327,0.869881
0.323458,0.881634,0.652562
0.169756,0.375867,0.692400
0.301737,0.906596,0.547798
0.204050,0.523346,0.682966
0.075272,0.214383,0.637523
0.190339,0.427459,0.605090
0.149654,0.278115,0.738905
0.209697,0.516827,0.675954
0.306538,0.060113,0.883280
0.115166,0.494004,0.672095
0.196782,0.509877,0.726152
0.223269,0.752905,0.567124
0.275560,0.078394,0.718375
0.357455,0.689722,0.695090
0.215308,0.203380,0.524222
0.342833,0.382193,0.707244
0.161914,0.505304,0.772057
0.273780,0.601541,0.706594
0.273589,0.561182,0.881284
0.215474,0.989332,0.706966
0.113159,0.124078,0.580497
0.174709,0.239236,0.520637
0.149558,0.916390,0.898801
0.384708,0.490753,0.709095
0.239264,0.566960,0.705245
0.334760,0.138059,0.851954
0.151030,0.983170,0.764257
0.185393,0.686302,0.943663
0.219477,0.684070,0.731355
0.166658,0.680882,0.700237
0.192188,0.123826,0.779120
0.227521,0.687466,0.841920
0.035894,0.176383,0.831505
0.162769,0.608884,0.865642
0.000400,0.334182,0.735604
0.198574,0.137081,0.848955
0.229740,0.048203,0.634227
0.079253,0.789362,0.796682
0.135461,0.012198,0.758931
0.287220,0.298226,0.676241
0.301068,0.260129,0.656881
0.175095,0.272587,0.806360
0.290947,0.212925,0.797602
