m_campaign_0,m_campaign_1,m_campaign_2
0.327840,0.355016,0.174313
0.766163,0.097035,0.720650
0.590325,0.221384,0.702453
0.254510,0.428201,0.708806
0.025289,0.111560,0.158371
0.618137,0.395110,0.315419
0.324281,0.288947,0.826110
0.345615,0.112471,0.138977
0.710743,0.423683,0.261307
0.074727,0.076545,0.039193
0.099169,0.079106,0.157877
0.091073,0.040386,0.081132
0.319201,0.206306,0.307201
0.745849,0.269441,0.785990
0.494375,0.219243,0.133871
0.023508,0.138423,0.185298
0.352670,0.245166,0.109892
0.136560,0.265748,0.145368
0.673264,0.641284,0.786461
0.964286,0.663540,0.698778
0.368986,0.177661,0.680878
0.109706,0.175705,0.098014
0.407880,0.458682,0.260543
0.770671,0.524899,0.803869
0.333848,0.205433,0.248610
0.852962,0.382772,0.629011
0.381647,0.286731,0.231960
0.049349,0.094498,0.105432
0.099309,0.267931,0.214178
0.743777,0.434376,0.703706
0.599488,0.383385,0.232061
0.699922,0.179275,0.100151
0.950097,0.240699,0.795975
0.049613,0.099210,0.219951
0.532325,0.355518,0.776254
0.098022,0.285973,0.171565
0.540648,0.269283,0.212250
0.767681,0.468231,0.220570
0.954600,0.435761,0.712238
0.073218,0.124178,0.120538
0.748630,0.145345,0.270957
0.432977,0.388526,0.320550
0.309721,0.343048,0.796008
0.887725,0.702106,0.649080
0.103639,0.231978,0.201609
0.676624,0.255524,0.260226
0.526896,0.336814,0.200270
0.121698,0.130759,0.100450
0.085506,0.383720,0.714885
0.176968,0.214726,0.144890
0.818209,0.774077,0.836590
0.605451,0.267407,0.692341
0.615813,0.197971,0.236981
0.261111,0.240722,0.652627
0.316733,0.247639,0.176972
0.991359,0.682579,0.836969
0.724738,0.362566,0.200191
0.866675,0.531387,0.782210
0.438143,0.301221,0.779052
0.169562,0.057044,0.188034
0.216499,0.292139,0.202782
0.561570,0.133926,0.191466
0.347351,0.313890,0.752373
0.437795,0.109123,0.202152
0.701968,0.514099,0.595436
0.661752,0.148731,0.324231
0.824510,0.356739,0.091428
0.179652,0.052103,0.132018
0.443837,0.219231,0.252043
0.418635,0.244560,0.827871
0.495805,0.342161,0.129949
0.667176,0.204920,0.117999
0.580641,0.107053,0.619277
0.942170,0.422459,0.337257
0.977939,0.317700,0.873105
0.751933,0.241772,0.203381
0.704916,0.603464,0.898741
0.208189,0.129593,0.218737
0.791750,0.397277,0.362403
0.445184,0.251626,0.200530
0.264323,0.162833,0.709467
0.619618,0.325244,0.152890
0.915211,0.465679,0.753388
0.330657,0.399247,0.252014
0.121547,0.137463,0.250150
0.037658,0.082993,0.079922
0.374000,0.167401,0.225146
0.610528,0.427493,0.802305
0.662000,0.554338,0.644969
0.437981,0.313195,0.398855
0.341853,0.144118,0.214615
0.676701,0.453186,0.143075
0.788738,0.460315,0.718127
0.462569,0.241640,0.212628
0.467334,0.472157,0.242878
0.813962,0.620135,0.307676
0.147062,0.271118,0.248286
0.348232,0.393658,0.771735
0.532679,0.550532,0.768503
0.463271,0.586158,0.252736
0.204101,0.050170,0.751918
0.177676,0.236165,0.138868
0.652516,0.295596,0.228596
0.144037,0.216332,0.218231
0.540806,0.386741,0.702760
0.529049,0.256254,0.250417
0.854770,0.208259,0.299947
0.559423,0.343971,0.781530
0.534757,0.431823,0.168899
0.860801,0.654561,0.703769
0.015514,0.120939,0.101340
0.078922,0.233663,0.672014
0.015464,0.258201,0.163439
0.424073,0.266162,0.659829
0.407583,0.180114,0.767373
0.319944,0.194423,0.639157
0.604487,0.475375,0.683227
0.452314,0.486544,0.778218
0.071788,0.140691,0.224628
0.649289,0.259583,0.216281
0.718480,0.269797,0.223983
0.891860,0.330925,0.576741
0.821613,0.555010,0.754384
0.075193,0.013692,0.066101
0.615013,0.255965,0.200531
0.222733,0.132649,0.130947
0.119075,0.104172,0.165804
0.954373,0.459287,0.825837
0.335274,0.430874,0.731133
0.143011,0.187165,0.228277
0.114065,0.097940,0.168840
0.068955,0.011432,0.117393
0.856205,0.570435,0.779025
0.810652,0.381840,0.727321
0.142202,0.219141,0.363143
0.441680,0.277722,0.188829
0.054011,0.045684,0.173339
0.822922,0.111995,0.298656
0.388601,0.121636,0.257576
0.409065,0.169933,0.166729
0.253657,0.371951,0.307658
0.667670,0.325810,0.657235
0.130767,0.118127,0.127563
0.955907,0.189932,0.723583
0.126896,0.140576,0.164067
0.755014,0.385314,0.275479
0.761514,0.442124,0.769631
0.206744,0.121420,0.136364
0.063882,0.358090,0.177916
0.586084,0.412182,0.758101
0.129639,0.168770,0.112574
0.206202,0.353387,0.186675
0.848779,0.217379,0.819478
0.948614,0.415677,0.750472
0.882293,0.510950,0.915573
0.351976,0.324301,0.195930
0.794503,0.654819,0.628053
0.683518,0.146492,0.155598
0.647486,0.155667,0.228408
0.247204,0.200770,0.158703
0.699572,0.402623,0.789144
0.618118,0.364062,0.790739
0.361507,0.143773,0.138925
0.268404,0.427334,0.199165
0.552583,0.177675,0.181129
0.004377,0.089897,0.132256
0.486454,0.135273,0.269484
0.201968,0.203187,0.245202
0.439572,0.251778,0.218549
0.345366,0.326211,0.736151
0.052632,0.104570,0.722843
0.719867,0.402573,0.827934
0.535822,0.277974,0.271592
0.997659,0.863699,0.882664
0.154789,0.021904,0.113078
0.928295,0.601331,0.828450
0.088968,0.058083,0.120490
0.215731,0.291375,0.698382
0.499271,0.270334,0.200855
0.033245,0.174486,0.170328
0.062084,0.352601,0.192405
0.040478,0.052861,0.252883
0.277285,0.172130,0.824323
0.208699,0.532578,0.833571
0.879812,0.276725,0.773878
0.797617,0.294373,0.273702
0.709034,0.071235,0.216131
0.650632,0.109480,0.721442
0.494444,0.314898,0.742976
0.327086,0.145789,0.223224
0.147288,0.103302,0.071311
0.726287,0.225859,0.577687
0.220636,0.047617,0.107793
0.326723,0.062988,0.200981
0.859794,0.235208,0.809319
0.131744,0.139596,0.152823
0.451427,0.214944,0.194886
0.436417,0.079539,0.175185
0.895624,0.589255,0.749542
0.282230,0.073103,0.212750
0.072195,0.062723,0.043194
0.539263,0.440620,0.228665
0.647867,0.570956,0.254015
0.774625,0.216494,0.196956
0.844795,0.332831,0.819497
0.878272,0.493444,0.748586
0.313880,0.278719,0.133260
0.447251,0.130574,0.361220
0.915594,0.265219,0.727497
0.576136,0.328483,0.194633
0.277930,0.213923,0.359897
0.696095,0.159334,0.740332
0.541577,0.546409,0.823416
0.557574,0.388216,0.343518
0.074834,0.291201,0.210045
0.298289,0.039695,0.723890
0.080871,0.150931,0.251794
0.270382,0.208547,0.229289
0.042659,0.218034,0.222480
0.328340,0.524207,0.163889
0.433982,0.545574,0.742523
0.426236,0.083488,0.239604
0.097266,0.104387,0.698846
0.196404,0.274021,0.146516
0.504857,0.268176,0.724219
0.107418,0.101470,0.115786
0.486938,0.398885,0.272646
0.728742,0.257126,0.724975
0.724491,0.381014,0.771709
0.530847,0.242818,0.711909
0.125650,0.218737,0.157596
0.478184,0.230768,0.172328
0.800946,0.477750,0.784744
0.839310,0.343073,0.774519
0.927839,0.474003,0.301694
0.786035,0.401293,0.274278
0.079608,0.050981,0.075331
0.271533,0.107592,0.085458
0.577991,0.280597,0.235528
0.226136,0.245498,0.263951
0.541406,0.537740,0.332132
0.836265,0.446568,0.637549
0.582682,0.349115,0.326850
0.610562,0.403201,0.821921
0.239373,0.055768,0.122111
0.022489,0.084954,0.162969
0.807296,0.383363,0.747801
0.804230,0.664285,0.880726
0.671845,0.367356,0.208748
0.895720,0.352776,0.854024
0.002643,0.009503,0.032050
0.713350,0.550300,0.243294
0.154537,0.216505,0.660395
0.163642,0.086668,0.140606
0.509014,0.168503,0.177745
0.927342,0.503596,0.740715
0.456864,0.179599,0.207642
0.079274,0.086218,0.116834
0.205979,0.150627,0.253417
0.334449,0.237450,0.700778
0.111490,0.161445,0.134669
0.254745,0.059369,0.203230
0.684386,0.585085,0.748069
0.313448,0.228981,0.652503
0.269175,0.142765,0.208974
0.461026,0.501736,0.184213
0.071665,0.347976,0.197243
0.226858,0.234921,0.160470
0.891202,0.400502,0.767128
0.467134,0.107536,0.101435
0.971397,0.580152,0.862605
0.673737,0.461884,0.840276
0.556374,0.163213,0.224162
0.133812,0.371478,0.136360
0.659008,0.337345,0.131035
0.426895,0.116375,0.261031
0.164817,0.080136,0.079067
0.501238,0.111740,0.072239
0.170303,0.170997,0.183728
0.028723,0.198736,0.337828
0.298839,0.238985,0.204637
0.990661,0.559791,0.853032
0.186406,0.183118,0.251644
0.406857,0.223992,0.174668
0.654480,0.135250,0.179563
0.901807,0.526328,0.237985
0.808190,0.455325,0.252932
0.258530,0.314441,0.148425
0.153604,0.063676,0.598105
0.061747,0.068468,0.155703
0.916979,0.584397,0.808012
0.308153,0.212553,0.172876
0.020724,0.096046,0.320246
0.947936,0.628638,0.795599
0.035628,0.292571,0.076271
0.556945,0.256242,0.196214
0.291938,0.124936,0.726535
0.554760,0.293344,0.702887
0.591953,0.191632,0.154437
0.311755,0.178757,0.219782
0.865747,0.444860,0.791433
0.775549,0.343801,0.769545
0.046113,0.081634,0.185393
0.506498,0.147830,0.715151
0.184952,0.171385,0.741028
0.813406,0.379651,0.778372
0.043019,0.191544,0.126866
0.997379,0.330220,0.757591
0.228905,0.072513,0.658376
0.814488,0.234886,0.833920
0.609639,0.156431,0.255804
0.432259,0.224059,0.639689
0.748918,0.450509,0.810943
0.181910,0.331219,0.172852
0.891593,0.355879,0.795693
0.740570,0.398555,0.715014
0.011592,0.107957,0.107586
0.399714,0.350079,0.126569
0.293303,0.542944,0.197718
0.329451,0.077679,0.191156
0.574306,0.520067,0.788764
0.226058,0.227762,0.121256
0.346141,0.092351,0.251655
0.105334,0.095917,0.215473
0.844045,0.532050,0.683632
0.993069,0.404812,0.949191
0.367923,0.210939,0.196937
0.103637,0.186301,0.192411
0.191659,0.097689,0.107010
0.101981,0.427494,0.650478
0.199109,0.164103,0.101763
0.767803,0.268531,0.767488
0.980065,0.408767,0.703598
0.407461,0.101538,0.323113
0.127906,0.082752,0.060395
0.234338,0.299758,0.281527
0.973743,0.561687,0.849493
0.902569,0.549379,0.776004
0.271256,0.265381,0.200653
0.181442,0.272586,0.278931
0.373178,0.199578,0.171468
0.234615,0.191827,0.289572
0.091671,0.342927,0.794120
0.677924,0.568834,0.236562
0.815910,0.203393,0.308130
0.386620,0.245816,0.785684
0.595930,0.120608,0.222442
0.993789,0.465483,0.888079
0.559846,0.503227,0.734159
0.666341,0.416571,0.838988
0.830461,0.404275,0.783296
0.178970,0.078888,0.101451
0.609848,0.139775,0.706585
0.124816,0.135611,0.160086
0.892706,0.505512,0.866262
0.426249,0.185660,0.733929
0.873963,0.377904,0.224600
0.300110,0.138648,0.625710
0.670164,0.309746,0.780974
0.948179,0.525765,0.851458
0.436441,0.123277,0.671359
0.628410,0.520842,0.727058
0.483063,0.121430,0.319296
0.773215,0.603424,0.793154
0.492020,0.332499,0.243940
0.212018,0.436554,0.638296
0.609166,0.143543,0.173413
0.053693,0.160355,0.188502
0.486973,0.330907,0.215536
0.671129,0.256734,0.814987
0.326007,0.262889,0.148102
0.065225,0.109659,0.162640
0.461017,0.129410,0.179248
0.502749,0.081901,0.104731
0.045712,0.088547,0.177286
0.214967,0.118927,0.145220
0.689925,0.431630,0.144839
0.798868,0.503017,0.766481
0.252247,0.240120,0.180321
0.127508,0.208360,0.216796
0.936965,0.471629,0.763709
0.486005,0.444658,0.274142
0.079507,0.313911,0.118034
0.914984,0.580308,0.781703
0.296483,0.444209,0.714544
0.309113,0.272220,0.720786
0.057513,0.053330,0.098807
0.334292,0.302509,0.074915
0.428079,0.221026,0.118398
0.635754,0.086011,0.093766
0.081818,0.116084,0.195417
0.477753,0.165067,0.244800
0.938123,0.543779,0.778273
0.772365,0.362611,0.650840
0.258779,0.440720,0.294287
0.172078,0.046975,0.131968
0.658996,0.194732,0.214963
0.080256,0.187240,0.164710
0.365064,0.234358,0.102088
0.781545,0.513193,0.647452
0.909303,0.571377,0.791101
0.113600,0.179746,0.221900
0.664726,0.480036,0.796110
0.683321,0.359177,0.746379
0.159094,0.433011,0.153490
0.132029,0.328245,0.674414
0.135490,0.456448,0.206314
0.383714,0.198009,0.145942
0.758134,0.132278,0.782988
0.436726,0.431182,0.792562
0.185472,0.267100,0.154683
0.032238,0.116203,0.199010
0.283968,0.251780,0.062580
0.107820,0.099276,0.160662
0.125722,0.045454,0.121879
0.757231,0.569388,0.675975
0.642410,0.410621,0.741921
0.240088,0.077336,0.282718
0.961223,0.304448,0.767359
0.376018,0.359137,0.268062
0.967472,0.438991,0.760168
0.376426,0.355784,0.235480
0.395191,0.225568,0.237543
0.676190,0.476628,0.743979
0.817428,0.421951,0.794692
0.776231,0.223774,0.192689
0.863839,0.367849,0.810233
0.897192,0.348672,0.783174
0.530483,0.136520,0.163265
0.051724,0.128742,0.214520
0.926397,0.546852,0.162958
0.753124,0.142092,0.218881
0.906670,0.488586,0.783400
0.416889,0.341254,0.771139
0.555034,0.248335,0.223039
0.815660,0.500926,0.763036
0.295630,0.256559,0.189113
0.091061,0.241768,0.644791
0.297512,0.256628,0.209561
0.633441,0.443761,0.228086
0.064767,0.248366,0.186781
0.142913,0.125455,0.152899
0.575433,0.298152,0.728192
0.976548,0.139561,0.182167
0.813491,0.458364,0.273541
0.613707,0.298443,0.297975
0.226594,0.250768,0.787429
0.622265,0.436080,0.236096
0.475694,0.276840,0.239468
0.931701,0.539729,0.795694
0.832286,0.089089,0.263227
0.302540,0.202253,0.181945
0.678208,0.192341,0.270649
0.639524,0.292643,0.842073
0.171014,0.272285,0.189187
0.491894,0.298386,0.683553
0.934485,0.559262,0.384349
0.924102,0.346509,0.199072
0.157407,0.048554,0.768350
0.332315,0.276748,0.219739
0.286173,0.074856,0.268435
0.773578,0.318536,0.199069
0.273365,0.182737,0.220243
0.228482,0.462100,0.228670
0.728491,0.203216,0.218545
0.503828,0.141843,0.172996
0.059545,0.121321,0.199934
0.299928,0.164308,0.197656
0.963978,0.428131,0.724689
0.412947,0.238233,0.658199
0.033306,0.230368,0.243905
0.510829,0.214184,0.200510
0.948544,0.591895,0.716063
0.067246,0.143485,0.095328
0.830615,0.269961,0.745770
0.986737,0.649383,0.795032
0.751878,0.272059,0.275706
0.552721,0.249035,0.744181
0.462084,0.128895,0.240281
0.404146,0.255324,0.298801
0.570381,0.167900,0.142051
0.989359,0.431776,0.712757
0.689477,0.212864,0.719412
0.655537,0.407323,0.737542
0.506325,0.414596,0.668777
0.091361,0.163415,0.071602
0.301631,0.228575,0.193103
0.219383,0.107352,0.751468
0.035148,0.139361,0.070947
0.384079,0.327265,0.176378
0.802055,0.394669,0.717908
0.186404,0.231821,0.295419
0.708565,0.185681,0.172492
0.104575,0.189011,0.143329
0.392458,0.224324,0.621773
0.260664,0.395702,0.715364
0.938622,0.246165,0.693441
0.204391,0.198618,0.228745
0.738632,0.181792,0.260285
0.078939,0.241118,0.612617
0.018611,0.158461,0.128560
0.967317,0.648561,0.834950
0.811739,0.422920,0.831745
0.328234,0.097374,0.269686
0.569487,0.042111,0.212504
0.963057,0.672686,0.768809
0.112531,0.163899,0.110400
0.154592,0.111447,0.171119
0.750454,0.390472,0.217633
0.042359,0.048591,0.066983
0.209117,0.138130,0.218914
0.055403,0.291522,0.139542
0.783170,0.409335,0.285400
0.596501,0.496564,0.221586
0.440618,0.317548,0.235300
0.089892,0.213566,0.090091
0.758028,0.374937,0.786016
0.018047,0.034976,0.120286
0.694243,0.135442,0.102028
0.164730,0.113957,0.183717
0.253199,0.150141,0.144157
0.339035,0.200700,0.666724
0.743492,0.111285,0.755917
0.319040,0.094283,0.119339
0.761712,0.203510,0.205981
0.867949,0.265141,0.299327
0.729565,0.226560,0.113426
0.265587,0.256780,0.129100
0.377917,0.090737,0.229049
0.160836,0.103658,0.146206
0.615836,0.102607,0.154203
0.810607,0.167412,0.631068
0.146012,0.187268,0.214259
0.427062,0.365084,0.693015
0.281793,0.164473,0.145423
0.711288,0.389322,0.204587
0.434495,0.259001,0.685620
0.808901,0.199882,0.223441
0.440370,0.290921,0.301237
0.338304,0.259899,0.695220
0.424549,0.091639,0.329472
0.249871,0.101743,0.064181
0.893134,0.267839,0.218843
0.711856,0.363481,0.846799
0.996819,0.648741,0.736174
0.219560,0.302376,0.272344
0.366512,0.447018,0.129580
0.841464,0.267237,0.203003
0.480565,0.225729,0.059487
0.002490,0.044030,0.084172
0.786612,0.336175,0.775135
0.510442,0.442120,0.786379
0.048298,0.236715,0.686157
0.663359,0.289259,0.236118
0.099952,0.136472,0.315376
0.007607,0.035149,0.058582
0.959351,0.625371,0.662510
0.322393,0.383573,0.783121
0.222759,0.076359,0.189151
0.942103,0.303565,0.801364
0.155848,0.276614,0.232549
0.952978,0.543609,0.770956
0.180565,0.366844,0.195658
0.795101,0.199198,0.648725
0.277380,0.285071,0.251421
0.749607,0.112198,0.729439
0.144330,0.297675,0.166638
0.773421,0.395594,0.757853
0.747254,0.578506,0.672768
0.226593,0.220692,0.239013
0.266062,0.376493,0.144620
0.044732,0.184257,0.159235
0.367935,0.565415,0.765315
0.559316,0.760336,0.772261
0.461918,0.282378,0.728766
0.853333,0.384949,0.731936
0.647353,0.416721,0.708890
0.225033,0.335213,0.725168
0.761801,0.343348,0.800977
0.985391,0.603355,0.771690
0.576396,0.327614,0.264419
0.925496,0.224039,0.717277
0.475954,0.449268,0.242641
0.242649,0.370214,0.288969
0.571796,0.170715,0.245326
0.837643,0.334875,0.302364
0.421710,0.273163,0.730684
0.051787,0.191350,0.770866
0.790207,0.314957,0.231793
0.684276,0.295796,0.243411
0.650357,0.266716,0.229128
0.956779,0.361598,0.699822
0.686881,0.281130,0.189995
0.496120,0.401147,0.153266
0.545878,0.279767,0.175920
0.650437,0.199105,0.232016
0.395068,0.291359,0.186127
0.597135,0.337010,0.702085
0.785291,0.435003,0.796795
0.254048,0.181075,0.081456
0.244634,0.177769,0.133385
0.864319,0.517665,0.326648
0.048164,0.055785,0.154123
0.577371,0.211370,0.272835
0.368156,0.125396,0.274578
0.744754,0.241281,0.731394
0.913238,0.319481,0.822304
0.295027,0.292943,0.234720
0.170733,0.264364,0.221367
0.011020,0.089141,0.157326
0.358680,0.170446,0.154988
0.797482,0.290367,0.680812
0.040389,0.106347,0.158443
0.326084,0.167334,0.240703
0.399551,0.465473,0.647951
0.879936,0.280430,0.841741
0.349374,0.322082,0.128245
0.915133,0.358149,0.690661
0.648785,0.348841,0.826889
0.902608,0.498918,0.334159
0.621973,0.401642,0.255686
0.499258,0.313564,0.176778
0.995855,0.454250,0.802891
0.877275,0.215761,0.786335
0.959940,0.402366,0.787902
0.889534,0.432693,0.205704
0.697830,0.409103,0.861535
0.235949,0.181159,0.298864
0.711256,0.406026,0.258429
0.855718,0.259076,0.281177
0.930519,0.489478,0.836782
0.991839,0.446158,0.858099
0.611839,0.194832,0.681384
0.669043,0.123996,0.197128
0.600650,0.180384,0.094851
0.140758,0.484527,0.150416
0.677249,0.258775,0.311512
0.193743,0.461289,0.342865
0.965512,0.509451,0.875815
0.354947,0.131131,0.133736
0.113224,0.070591,0.136476
0.572630,0.428776,0.211747
0.635185,0.242614,0.760664
0.321118,0.145050,0.180405
0.728095,0.662194,0.834030
0.179065,0.033821,0.298173
0.181670,0.414564,0.681169
0.381785,0.658894,0.778157
0.914233,0.072567,0.711072
0.430321,0.320293,0.261579
0.284956,0.358154,0.730213
0.131386,0.186602,0.152997
0.371175,0.090542,0.158676
0.810993,0.739274,0.711155
0.029470,0.157683,0.087568
0.676676,0.327965,0.332230
0.014788,0.067359,0.127108
0.218356,0.339244,0.165306
0.625057,0.027671,0.159443
0.305503,0.198374,0.263489
0.251480,0.256636,0.139065
0.133825,0.300796,0.171430
0.943409,0.406366,0.705783
0.291386,0.197941,0.249819
0.759636,0.514918,0.234500
0.492273,0.088310,0.175167
0.240711,0.072355,0.233447
0.662327,0.237275,0.220847
0.619727,0.167153,0.268013
0.634310,0.319720,0.753558
0.473834,0.382071,0.174024
0.418966,0.217295,0.284892
0.023855,0.193280,0.179172
0.529726,0.489106,0.882221
0.415351,0.562870,0.262888
0.128961,0.211113,0.133614
0.967122,0.438656,0.182305
0.109190,0.059447,0.213227
0.996711,0.268918,0.838130
0.905706,0.382382,0.595437
0.683631,0.232867,0.195238
0.480429,0.075075,0.375655
0.050471,0.124799,0.150201
0.686024,0.074983,0.202816
0.667111,0.421080,0.680596
0.366594,0.222354,0.244356
0.896733,0.718284,0.819060
0.360774,0.295770,0.693396
0.908387,0.254971,0.730493
0.680178,0.277871,0.652580
0.830652,0.381112,0.732868
0.849138,0.421129,0.795212
0.705904,0.262527,0.191461
0.691377,0.448926,0.694990
0.577411,0.318706,0.296143
0.722585,0.388195,0.314613
0.084050,0.025096,0.196666
0.444862,0.094010,0.308990
0.383058,0.478926,0.170966
0.042427,0.277274,0.311099
0.796690,0.473883,0.763151
0.776956,0.343725,0.805733
0.310466,0.237248,0.760562
0.614235,0.365822,0.656276
0.350587,0.319837,0.758187
0.975095,0.662574,0.840865
0.451582,0.218551,0.711165
0.727606,0.687821,0.731091
0.069721,0.080482,0.134564
0.106915,0.072945,0.145568
0.562780,0.345171,0.196922
0.209958,0.161375,0.131288
0.125803,0.042174,0.264648
0.766481,0.258666,0.241869
0.450219,0.232647,0.650691
0.093174,0.141944,0.667055
0.787425,0.496019,0.776630
0.747490,0.456560,0.690803
0.905123,0.252549,0.732859
0.749785,0.341481,0.178326
0.155278,0.300207,0.185683
0.311747,0.391542,0.787990
0.386598,0.422460,0.771412
0.375953,0.458985,0.345047
0.781693,0.210806,0.708109
0.818489,0.212351,0.741024
0.822369,0.390137,0.700352
0.373152,0.133508,0.168446
0.219352,0.084450,0.182010
0.754100,0.417649,0.707675
0.896148,0.375221,0.782714
0.997478,0.607579,0.837572
0.204803,0.312615,0.246503
0.929651,0.201289,0.144057
0.732254,0.385026,0.768996
0.605131,0.458502,0.746305
0.447364,0.447913,0.253081
0.872787,0.296416,0.826945
0.638904,0.377852,0.776792
0.991279,0.383218,0.799572
0.962100,0.365859,0.797349
0.550272,0.303816,0.704572
0.547460,0.367627,0.217781
0.798673,0.342079,0.765622
0.394359,0.211883,0.168274
0.537496,0.284256,0.621022
0.991795,0.529526,0.797283
0.120168,0.148348,0.158786
0.917848,0.436172,0.756916
0.083594,0.132137,0.205772
0.993654,0.386851,0.847224
0.025547,0.064581,0.087423
0.010788,0.018224,0.141124
0.437498,0.090131,0.168475
0.924356,0.646439,0.883128
0.063100,0.117313,0.111757
0.553242,0.185092,0.701690
0.596129,0.354725,0.254962
0.743056,0.385944,0.728776
0.965696,0.630688,0.865417
0.984193,0.638597,0.910398
0.487987,0.399765,0.218175
0.231987,0.101971,0.154338
0.109307,0.384068,0.215726
0.722719,0.288500,0.228107
0.503484,0.375850,0.730809
0.961935,0.529422,0.809469
0.559198,0.512283,0.324308
0.854853,0.462403,0.756753
0.370280,0.222478,0.226301
0.096101,0.061409,0.161807
0.911101,0.203291,0.230536
0.756116,0.340311,0.807991
0.019158,0.058442,0.133504
0.893226,0.391808,0.801310
0.683608,0.225411,0.222990
0.456958,0.109571,0.374611
0.901801,0.382517,0.253146
0.182733,0.209336,0.238789
0.874501,0.543559,0.802111
0.419059,0.375132,0.784180
0.703890,0.283369,0.703957
0.142226,0.122596,0.219137
0.752956,0.179939,0.169190
0.477495,0.295410,0.302282
0.957454,0.517399,0.786877
0.034590,0.097318,0.082543
0.241557,0.118380,0.199657
0.047252,0.338456,0.187298
0.656557,0.596907,0.828886
0.741486,0.242243,0.280735
0.295079,0.158483,0.218698
0.035545,0.094444,0.114826
0.605906,0.433790,0.751713
0.195720,0.172301,0.699174
0.089569,0.045901,0.159736
0.985474,0.824318,0.952583
0.949447,0.505233,0.693095
0.528528,0.264353,0.749826
0.752468,0.340982,0.734741
0.441331,0.133585,0.115570
0.716463,0.183375,0.182797
0.031337,0.228569,0.233752
0.286969,0.429678,0.717492
0.875932,0.420473,0.853447
0.725902,0.210226,0.830232
0.491066,0.108462,0.348454
0.259988,0.169455,0.095781
0.534424,0.402197,0.259541
0.267708,0.283586,0.245825
0.538530,0.197195,0.235709
0.689488,0.244235,0.281595
0.845436,0.399187,0.795320
0.046059,0.197927,0.117898
0.430992,0.389133,0.205323
0.940317,0.311850,0.798640
0.252927,0.203152,0.232078
0.062267,0.294895,0.799858
0.726114,0.145380,0.167424
0.698329,0.457568,0.245123
0.819343,0.253688,0.744213
0.297497,0.079579,0.733321
0.306969,0.272734,0.285195
0.106852,0.103797,0.730936
0.525787,0.188525,0.778831
0.306823,0.192368,0.848433
0.103942,0.148558,0.729840
0.731796,0.088581,0.729108
