m_campaign_0,m_campaign_1,m_campaign_2
0.252478,0.307783,0.706365
0.204315,0.288128,0.655122
0.232851,0.638672,0.619250
0.145194,0.447558,0.625395
0.340717,0.065227,0.541598
0.235695,0.538004,0.579909
0.193607,0.044512,0.623748
0.365129,0.443660,0.718262
0.267420,0.694973,0.743104
0.236689,0.432308,0.756155
0.207597,0.736096,0.652596
0.233722,0.881165,0.761331
0.365838,0.005239,0.622946
0.178929,0.453176,0.826041
0.141161,0.430529,0.716874
0.275454,0.809333,0.690779
0.288713,0.008578,0.557827
0.437950,0.029969,0.739334
0.311981,0.041945,0.656347
0.211768,0.761684,0.554791
0.142790,0.487514,0.657729
0.155629,0.212721,0.659115
0.144863,0.358412,0.636334
0.149500,0.345943,0.801882
0.039456,0.507262,0.702959
0.222593,0.578014,0.445407
0.090646,0.057370,0.709555
0.162621,0.176824,0.715422
0.106455,0.701036,0.623085
0.272933,0.808395,0.577583
0.094350,0.819738,0.829567
0.224164,0.899280,0.914540
0.323784,0.660524,0.984068
0.231515,0.636962,0.731906
0.070176,0.491465,0.579195
0.216046,0.951847,0.719081
0.165727,0.052005,0.551103
0.223402,0.323891,0.619162
0.260210,0.254071,0.593740
0.359375,0.300676,0.640034
0.113298,0.929354,0.767976
0.075375,0.679261,0.673795
0.225434,0.380568,0.840374
0.241146,0.574436,0.619389
0.151204,0.421309,0.562748
0.197979,0.031169,0.559129
0.200682,0.047677,0.868021
0.397747,0.687240,0.593362
0.323617,0.873092,0.572458
0.201419,0.925468,0.786581
0.135778,0.253081,0.634813
0.327266,0.405349,0.522201
0.120162,0.664439,0.662041
0.163027,0.872839,0.833322
0.191300,0.595574,0.461420
0.306086,0.415711,0.709149
0.142431,0.222646,0.805979
0.306290,0.560337,0.625252
0.123764,0.794601,0.816674
0.183148,0.262806,0.594037
0.192449,0.284705,0.544469
0.296507,0.906119,0.669590
0.201515,0.745836,0.549881
0.187457,0.233198,0.761694
0.258722,0.400424,0.747852
0.258656,0.760926,0.678512
0.305616,0.418262,0.734302
0.260349,0.539342,0.740464
0.268381,0.621246,0.663949
0.154201,0.481336,0.941205
0.310639,0.131317,0.871373
0.131443,0.888627,0.614852
0.191784,0.209106,0.785251
0.157825,0.363584,0.636599
0.214244,0.343416,0.595444
0.164906,0.909438,0.678851
0.325811,0.074745,0.759082
0.219989,0.186833,0.754831
0.185629,0.032453,0.925507
0.443744,0.162088,0.790413
0.335600,0.749978,0.776221
0.263561,0.407229,0.766399
0.097426,0.713100,0.728698
0.279881,0.804865,0.729339
0.189569,0.895045,0.780704
0.197248,0.538807,0.874635
0.267471,0.949958,0.664823
0.261615,0.792553,0.679920
0.174184,0.057272,0.679129
0.236824,0.780046,0.748727
0.173970,0.739851,0.745406
0.191835,0.258082,0.571246
0.164470,0.582897,0.802370
0.066531,0.750969,0.711886
0.307098,0.183805,0.726277
0.107780,0.223254,0.616314
0.141895,0.430403,0.751346
0.183953,0.310044,0.649346
0.228705,0.106709,0.852513
0.196887,0.599424,0.732909
0.068319,0.202575,0.803842
0.064656,0.089442,0.591460
0.266440,0.246949,0.749689
0.409969,0.783213,0.613333
0.294033,0.115847,0.685227
0.031854,0.143059,0.757173
0.227872,0.326783,0.670603
0.133963,0.971764,0.605859
0.238471,0.277091,0.475809
0.142827,0.832846,0.625510
0.131231,0.848514,0.678941
0.172392,0.622241,0.659505
0.226361,0.952883,0.772719
0.202555,0.545679,0.791182
0.181941,0.555994,0.683467
0.155309,0.926610,0.826391
0.247813,0.611327,0.608765
0.071869,0.248384,0.658414
0.220922,0.615234,0.797472
0.354091,0.869691,0.639290
0.102657,0.175056,0.673362
0.246716,0.185117,0.668348
0.378464,0.822169,0.739907
0.171522,0.607573,0.736804
0.294712,0.779029,0.774915
0.309743,0.836225,0.820280
0.373310,0.142557,0.805966
0.069335,0.326659,0.670411
0.366606,0.650827,0.647528
0.313483,0.475680,0.931282
0.296765,0.015732,0.598897
0.270439,0.493423,0.616492
0.176374,0.918479,0.643932
0.293404,0.008993,0.601777
0.186449,0.749281,0.582193
0.129934,0.622068,0.660115
0.193205,0.055141,0.713836
0.108300,0.819830,0.660005
0.028566,0.962126,0.758643
0.196025,0.023929,0.842802
0.307652,0.996605,0.742561
0.175610,0.891967,0.731043
0.138600,0.737015,0.512072
0.210200,0.501359,0.805043
0.142550,0.852386,0.663696
0.268059,0.769036,0.697822
0.373719,0.950901,0.837220
0.168825,0.744644,0.654004
0.224297,0.913941,0.758524
0.372014,0.717473,0.634639
0.185161,0.802173,0.571732
0.195950,0.481756,0.656876
0.202771,0.309720,0.828674
0.409553,0.961954,0.689506
0.321489,0.043791,0.805593
0.117504,0.019674,0.639399
0.079960,0.250201,0.637969
0.141459,0.371566,0.671710
0.321691,0.165187,0.724647
0.140748,0.610360,0.539593
0.226885,0.024394,0.602609
0.025929,0.419349,0.661219
0.360293,0.035731,0.692862
0.191118,0.718875,0.621636
0.181992,0.415600,0.713095
0.038232,0.596413,0.611421
0.155426,0.111856,0.758010
0.263681,0.286035,0.679893
0.079276,0.646611,0.747381
0.364290,0.254750,0.706757
0.541794,0.837782,0.665620
0.230331,0.517040,0.719945
0.164381,0.697193,0.677555
0.006675,0.164015,0.632592
0.188630,0.751188,0.617228
0.359209,0.138041,0.668491
0.229356,0.495925,0.673309
0.135483,0.582723,0.792952
0.224026,0.898600,0.590411
0.248633,0.107636,0.628766
0.139860,0.080135,0.749668
0.126162,0.311565,0.691874
0.309124,0.328418,0.731369
0.053776,0.790831,0.579628
0.368849,0.223137,0.748737
0.299487,0.223084,0.648965
0.141968,0.935850,0.654152
0.166645,0.855311,0.757677
0.039206,0.978164,0.694876
0.278721,0.533130,0.706741
0.293153,0.279807,0.823588
0.191937,0.865993,0.512364
0.146080,0.444036,0.639361
0.303765,0.240637,0.758463
0.303293,0.595818,0.799057
0.218251,0.519822,0.701921
0.134398,0.594062,0.536196
0.299236,0.369044,0.619200
0.235790,0.222299,0.824183
0.274343,0.036241,0.670468
0.139305,0.142164,0.865222
0.305701,0.443326,0.706061
0.281526,0.009747,0.678235
0.149326,0.446091,0.822122
0.345092,0.465740,0.723187
0.269170,0.304162,0.621909
0.141644,0.753075,0.666056
0.103709,0.397153,0.566677
0.299974,0.598609,0.767400
0.116075,0.106520,0.783716
0.372847,0.366585,0.575546
0.323226,0.167561,0.845075
0.126302,0.358487,0.802006
0.160907,0.180591,0.577278
0.194679,0.334076,0.742901
0.209759,0.993302,0.648415
0.327177,0.509700,0.742126
0.230136,0.752085,0.658375
0.275676,0.752355,0.700708
0.073753,0.245216,0.683344
0.135641,0.459659,0.692183
0.033563,0.117804,0.633744
0.287084,0.588755,0.824133
0.294888,0.384380,0.599721
0.283723,0.251413,0.601485
0.199131,0.247602,0.568442
0.162010,0.322423,0.800337
0.144270,0.075629,0.766660
0.183097,0.318829,0.692822
0.313193,0.625690,0.715153
0.196995,0.714938,0.501136
0.242063,0.071031,0.559385
0.367376,0.168221,0.569196
0.223626,0.143022,0.543677
0.359158,0.749085,0.701489
0.166406,0.916572,0.661436
0.175122,0.298784,0.623191
0.141176,0.351457,0.521444
0.195545,0.940671,0.625659
0.170150,0.970037,0.751135
0.199505,0.652051,0.655259
0.218304,0.105442,0.589456
0.114773,0.237931,0.874430
0.134735,0.946296,0.828649
0.153962,0.584027,0.870349
0.106513,0.276821,0.714738
0.132456,0.962558,0.913010
0.014245,0.945276,0.720966
0.149303,0.338339,0.734127
0.151641,0.245660,0.621924
0.193646,0.095412,0.864171
0.152172,0.952533,0.768972
0.335166,0.674251,0.691828
0.159334,0.211117,0.710492
0.195582,0.383296,0.682819
0.312956,0.332305,0.635880
0.161837,0.994535,0.770912
0.033966,0.644919,0.685723
0.315180,0.272035,0.728886
0.299003,0.223676,0.736267
0.059048,0.683693,0.657698
0.103583,0.337372,0.863480
0.234932,0.115823,0.641589
0.217940,0.442679,0.717435
0.170310,0.069822,0.750253
0.295477,0.593331,0.684530
0.183669,0.173076,0.662843
0.357956,0.018058,0.702825
0.170670,0.081283,0.728340
0.238609,0.997747,0.640247
0.052204,0.906544,0.471169
0.231056,0.352988,0.755467
0.134580,0.810572,0.670893
0.212994,0.320186,0.652656
0.230545,0.103142,0.850669
0.252164,0.870637,0.685277
0.147992,0.084587,0.611916
0.067859,0.935762,0.715225
0.155869,0.666186,0.663809
0.218669,0.093520,0.785810
0.321261,0.698173,0.517314
0.308956,0.164342,0.809585
0.278942,0.831972,0.641238
0.182191,0.230006,0.641737
0.266640,0.746779,0.987295
0.094238,0.302572,0.824269
0.272064,0.838738,0.823325
0.248107,0.214746,0.667576
0.422187,0.267019,0.814336
0.223830,0.087399,0.570388
0.271898,0.564286,0.807289
0.272542,0.726977,0.660818
0.199705,0.633892,0.713936
0.103509,0.225065,0.860754
0.194271,0.561048,0.705815
0.141874,0.523587,0.698988
0.221243,0.244715,0.679561
0.131224,0.900484,0.806835
0.100525,0.243306,0.805640
0.283291,0.333682,0.689859
0.206556,0.257316,0.729723
0.264092,0.580382,0.559644
0.282592,0.977080,0.868753
0.309234,0.688829,0.500755
0.024549,0.783522,0.679583
0.209453,0.718787,0.741042
0.228665,0.987501,0.801393
0.356596,0.215096,0.666721
0.221793,0.336741,0.561546
0.180861,0.972004,0.792682
0.130431,0.939221,0.656410
0.184268,0.451801,0.833672
0.169307,0.756454,0.824365
0.307031,0.301894,0.938147
0.110566,0.448237,0.657772
0.007077,0.476272,0.827744
0.344702,0.835507,0.456943
0.382323,0.653993,0.487675
0.359929,0.194408,0.667218
0.183976,0.952934,0.572900
0.256167,0.890768,0.861689
0.260468,0.820866,0.809698
0.158272,0.599468,0.630892
0.195856,0.417932,0.629657
0.300837,0.295577,0.955510
0.143059,0.420069,0.701675
0.297359,0.712640,0.728173
0.233373,0.810329,0.839616
0.223551,0.865884,0.751988
0.099167,0.152905,0.463180
0.524514,0.122157,0.534609
0.099364,0.267818,0.580984
0.117991,0.640670,0.714375
0.338533,0.859200,0.673968
0.060042,0.027281,0.774314
0.195587,0.500654,0.716662
0.303438,0.462413,0.634457
0.094742,0.683919,0.723675
0.240285,0.203788,0.788636
0.037474,0.722362,0.803561
0.171030,0.860758,0.787652
0.375437,0.332793,0.663224
0.255774,0.017860,0.856591
0.115479,0.533361,0.502257
0.161047,0.869488,0.739085
0.076543,0.683207,0.713628
0.084115,0.955265,0.607210
0.103588,0.256385,0.723423
0.325355,0.402925,0.600614
0.034227,0.258241,0.717761
0.189504,0.728732,0.766851
0.031108,0.863177,0.474690
0.276735,0.652163,0.801370
0.080220,0.943821,0.699029
0.303191,0.191311,0.775907
0.305528,0.338700,0.788279
0.147792,0.627791,0.808305
0.236839,0.826161,0.715731
0.281240,0.891416,0.644770
0.131378,0.757839,0.614517
0.232811,0.582555,0.666823
0.389300,0.526087,0.606836
0.208912,0.052028,0.531023
0.085939,0.825110,0.513921
0.219946,0.780031,0.727258
0.177759,0.022460,0.843693
0.174760,0.484721,0.778622
0.267424,0.717714,0.594341
0.336984,0.049166,0.693711
0.329589,0.539795,0.613574
0.168530,0.596201,0.698045
0.131518,0.962886,0.829717
0.234577,0.253883,0.821474
0.337445,0.399816,0.604731
0.206594,0.736016,0.711029
0.273971,0.044493,0.734362
0.143477,0.601309,0.831957
0.177563,0.185227,0.798244
0.251731,0.939042,0.696516
0.179939,0.805700,0.663695
0.221292,0.302039,0.638569
0.242708,0.287301,0.736658
0.264494,0.877115,0.653862
0.176918,0.894229,0.678595
0.215122,0.462755,0.838489
0.251382,0.826246,0.518193
0.070125,0.620565,0.537223
0.148555,0.025238,0.820444
0.275830,0.443892,0.724682
0.265853,0.502114,0.715676
0.210577,0.708876,0.609618
0.313500,0.320792,0.761581
0.085621,0.823180,0.790753
0.183327,0.119453,0.625210
0.239855,0.111307,0.770694
0.239267,0.329365,0.819988
0.030611,0.538551,0.726811
0.146709,0.803565,0.709149
0.307815,0.039402,0.776431
0.016113,0.501942,0.614384
0.112020,0.351622,0.563488
0.158944,0.269414,0.656764
0.243449,0.293435,0.808513
0.245714,0.145339,0.648095
0.171531,0.186978,0.737707
0.316599,0.602578,0.640214
0.315456,0.920198,0.800190
0.453759,0.197367,0.604922
0.334168,0.574135,0.695907
0.191148,0.673082,0.561664
0.161628,0.328438,0.633418
0.140110,0.993597,0.666142
0.159716,0.006377,0.610816
0.093130,0.325368,0.734766
0.236991,0.414171,0.715902
0.295816,0.818465,0.758660
0.302687,0.194254,0.739786
0.233822,0.744041,0.692321
0.271090,0.874144,0.783109
0.206346,0.181695,0.746658
0.190205,0.068924,0.672235
0.114630,0.792189,0.727900
0.269909,0.313542,0.619580
0.104226,0.871932,0.757652
0.285795,0.177425,0.749571
0.069618,0.255407,0.803379
0.079338,0.686534,0.779797
0.255603,0.501535,0.615112
0.206361,0.386817,0.648713
0.333564,0.097033,0.760424
0.151039,0.851496,0.521772
0.151470,0.907828,0.635359
0.233685,0.374562,0.673948
0.193498,0.539545,0.886632
0.231489,0.616579,0.785557
0.335314,0.754307,0.514437
0.285421,0.923662,0.668930
0.257547,0.265312,0.690869
0.054037,0.509542,0.656843
0.123409,0.122370,0.821772
0.122142,0.341894,0.759037
0.269703,0.262358,0.797323
0.180667,0.765664,0.729066
0.300105,0.480619,0.734891
0.154299,0.043269,0.861334
0.132025,0.783108,0.788970
0.129784,0.020445,0.765515
0.211059,0.762458,0.625904
0.218550,0.660905,0.729379
0.171532,0.424054,0.651835
0.252041,0.177265,0.734606
0.217041,0.526238,0.777520
0.164999,0.339839,0.536158
0.305962,0.978829,0.697960
0.065524,0.236476,0.691509
0.094015,0.743422,0.634535
0.138048,0.386997,0.746139
0.462912,0.659476,0.720690
0.219822,0.727498,0.800734
0.046530,0.635443,0.749668
0.216607,0.442668,0.787605
0.200182,0.705528,0.723520
0.201888,0.950118,0.749001
0.241573,0.354783,0.563288
0.191847,0.046145,0.573835
0.316102,0.405015,0.745398
0.372123,0.901828,0.677589
0.197261,0.768065,0.673808
0.202151,0.153630,0.637916
0.205743,0.021849,0.791066
0.182583,0.305233,0.583413
0.243060,0.932324,0.797945
0.108080,0.750755,0.602411
0.157094,0.978818,0.718102
0.316650,0.133520,0.784951
0.225202,0.026417,0.737668
0.280806,0.956107,0.862809
0.246881,0.574499,0.732132
0.250442,0.363819,0.638475
0.069110,0.667341,0.728637
0.332514,0.126028,0.475358
0.175202,0.741418,0.785388
0.138848,0.787525,0.736993
0.178954,0.174037,0.564092
0.173079,0.552055,0.599932
0.184412,0.008836,0.617878
0.101956,0.805096,0.531972
0.200509,0.283657,0.851161
0.085771,0.476958,0.645206
0.259584,0.647625,0.598913
0.315301,0.800536,0.702892
0.211730,0.779990,0.655368
0.129555,0.092297,0.554199
0.290503,0.530474,0.593426
0.096511,0.585812,0.701688
0.182093,0.505291,0.910714
0.121736,0.720442,0.648815
0.337409,0.805801,0.866582
0.330855,0.809023,0.661684
0.099742,0.531877,0.583314
0.141171,0.904797,0.784662
0.078498,0.513775,0.798833
0.205875,0.783396,0.855224
0.265592,0.775001,0.788409
0.077396,0.638463,0.628437
0.444100,0.324654,0.728609
0.189631,0.836694,0.720066
0.037388,0.958120,0.520814
0.199357,0.120236,0.574744
0.063602,0.412597,0.773532
0.360700,0.360924,0.764184
0.279015,0.678882,0.608671
0.371762,0.380006,0.687210
0.388251,0.081828,0.696022
0.253594,0.475928,0.548469
0.145016,0.372351,0.770945
0.041791,0.806093,0.841530
0.142955,0.337974,0.807313
0.225639,0.152202,0.647972
0.193229,0.169116,0.750278
0.102432,0.750432,0.905240
0.316025,0.316622,0.664127
0.189955,0.450603,0.467911
0.148201,0.803304,0.733519
0.236757,0.766308,0.665937
0.032381,0.258397,0.850738
0.348931,0.444397,0.525066
0.238476,0.809734,0.657591
0.425869,0.070988,0.737168
0.133533,0.462254,0.548268
0.200650,0.783912,0.656214
0.077135,0.323574,0.810475
0.127835,0.157770,0.817916
0.089131,0.619171,0.593576
0.138017,0.356520,0.806775
0.352633,0.833303,0.535542
